[0] 0:00	[Music] foreign
[1108] 2:03:27	between tablet a and tablet B okay
[1109] 2:03:33	so what then is the point to con uh of
[1110] 2:03:38	of con of contesting here well if you following say Josh Bowen's
[1111] 2:03:46	argument which is that the first conquest of of Babylon took 13
[1112] 2:03:54	years and that seems unrealistic that a conquest
[1113] 2:04:02	would take 13 years so it didn't happen because the subsequent uh conquest of Tire took a
[1114] 2:04:10	lot a lot a lot less time okay now you think about that reasoning and
[1115] 2:04:17	you go well okay first of all
[1116] 2:04:23	that 13 years is not found in the biblical text that's found in Josephus
[1117] 2:04:30	okay so this is this has nothing to do to relate to the Bible anyway
[1118] 2:04:35	but even if that was true and Josephus claims to have gotten that from Phoenician sources
[1119] 2:04:43	does sort of stretch here the idea that just
[1120] 2:04:48	because subsequent conquests took quicker to do
[1121] 2:04:54	that necessarily negates the original one that took a long time
[1122] 2:05:01	there's things that can explain that really easily such as for example maybe the original
[1123] 2:05:06	walls of Tire were big middle bronze fortifications that were incredibly hard
[1124] 2:05:12	to tear down you know that's always a possibility and then they were replaced by say a mud
[1125] 2:05:18	brick fortifications that were a lot weaker you know because we do know that the styles of fortifications in the
[1126] 2:05:25	Levant changed over time and Bronze Age fortifications were much
[1127] 2:05:30	much more robust especially in the big robust the big middle bronze ones then
[1128] 2:05:37	say um early late bronze uh mud brick once
[1129] 2:05:46	so so I don't think the argument really flies
[1130] 2:05:53	it's it's to me it seems like a very strange historical argument to make
[1131] 2:06:00	so I.E my view here on on Ezekiel 26.
[1132] 2:06:07	oh yeah it could be the camera getting blurry
[1133] 2:06:15	so we will speak the camera here just a second here
[1134] 2:06:27	so with that said um I don't think Ezekiel 26 is a failed
[1135] 2:06:33	prophecy I think it's clear from the Babylonian records that it's a
[1136] 2:06:40	it's definitely not a failed one that the Canadian form wrap Tablet
[1137] 2:06:45	support that there was a conquest made during the time of Nebuchadnezzar and
[1138] 2:06:50	many nations subsequently after it
[1139] 2:06:55	so anyway thank you very much for the Super Chat very very much appreciate and I hope that helps
[1140] 2:07:03	okay we have here a one dollar Super Chat without a question from Alonso
[1141] 2:07:09	Muncie now I'm not sure there is a question our producer just stepped out here for a moment but I'll ask her when
[1142] 2:07:15	she comes back anyway I don't see a question here but thank you very much for the Super Chat really really appreciate it uh we do
[1143] 2:07:24	really appreciate all the support we get from others
[1144] 2:07:29	uh to basically keep this this service going which is uh you know to answer
[1145] 2:07:35	your questions so you know your contributions do help us put food on our
[1146] 2:07:41	table and to keep bringing this content to you so anyway thank you very much for
[1147] 2:07:46	this Super Chat really appreciate it oh and if we missed a question that you
[1148] 2:07:52	had posted later please let us know so we can find it and answer it
[1149] 2:08:00	okay let's see I wanna
[1150] 2:08:06	just want to check something here
[1151] 2:08:19	okay uh
[1152] 2:08:28	Alonzo Muncie oh do you have a question right
[1153] 2:08:33	underneath okay we'll get to those
[1154] 2:08:38	now I do had I did have a report of a fuzzy Focus problem so we're gonna do
[1155] 2:08:44	it's gonna change the focus here and see if that helps at all okay I'm putting it back on auto oh
[1156] 2:08:51	that's kind of weird all right
[1157] 2:08:58	hopefully that'll improve the focus issue if it doesn't we will change it
[1158] 2:09:08	all right all right Focus looks fine now okay cool all right
[1159] 2:09:13	okay
[1160] 2:09:19	all right uh so there is a question here from Alonso awesome yeah found it
[1161] 2:09:25	and he asks saw this questions from paulogia on Twitter and thought it was interesting what is the earliest dated
[1162] 2:09:32	New Testament manuscript to be found outside the region of Egypt why the
[1163] 2:09:38	oldest from there um
[1164] 2:09:44	well the oldest ones outside of Egypt are actually a little later than the
[1165] 2:09:50	ones inside of Egypt the older
[1166] 2:09:56	the older manuscripts are actually found in Alexandria okay and generally there's
[1167] 2:10:02	two sources for early New Testament manuscripts which are Alexandria and
[1168] 2:10:08	Antioch and the ones that are in Alexandria just date about 100 years older in general to
[1169] 2:10:16	the ones we find in Antioch so but once we find in Antioch tend to
[1170] 2:10:22	date to sometime in the mid
[1171] 2:10:27	um third century but the ones from Alexandria some of them
[1172] 2:10:34	are early second century like rylan's
[1173] 2:10:39	papyrus p52 that one dates to about 120 A.D
[1174] 2:10:45	so about 20 years after it was roughly 20 to 30 40 years after the original
[1175] 2:10:52	manuscript was written so very early very very early
[1176] 2:10:57	so I'm not sure why the necessity of that but egyptus seemed to produce the
[1177] 2:11:03	oldest New Testament manuscripts and a lot of that has come down to preservation issues really I don't think it's I don't think it's
[1178] 2:11:09	because Egypt had such a vibrant Christian Community although it did
[1179] 2:11:14	I think it's a lot of this has to be more is more because of the dry conditions
[1180] 2:11:22	uh Egypt is basically a desert and when you're writing on papyrus
[1181] 2:11:30	things don't survive so well when it gets wet
[1182] 2:11:35	now Antioch has a very dry climate as well but it's not quite as dry as Egypt
[1183] 2:11:41	so things get preserved a lot better in Egypt because there's no water water is
[1184] 2:11:48	the enemy of the archaeologist enemy will water will destroy everything
[1185] 2:11:54	Paper Rock Wood you name it water will destroy it
[1186] 2:12:03	so uh with that said you're you're just
[1187] 2:12:08	bound to find all the stuff in Egypt than you are even in in say the rest of
[1188] 2:12:13	the ancient nearest and again that's only that is only because it's so dry in Egypt
[1189] 2:12:20	so but again I think the oldest the oldest manuscripts we have from Antioch are mid 3rd Century if I'm not mistaken
[1190] 2:12:29	so anyway thank you very much for the Super Chat and I hope that answers your question
[1191] 2:12:34	um I'm not an expert on New Testament manuscripts but um I knew the
[1192] 2:12:39	I knew the guy who was the um was it now the
[1193] 2:12:45	he was in charge of the ryland's collection so he had access to a lot of those
[1194] 2:12:50	manuscripts so I got to know him quite well in England so that was that was pretty cool
[1195] 2:12:57	so anyway thank you very much for the Super Chat very much appreciate and I hope that helped
[1196] 2:13:15	uh BJJ not for five dollars thank you very much for the Super Chat hi doc any scholarly substance behind
[1197] 2:13:23	the idea of an early date for the Book of Revelation I.E prior to the fall of Jerusalem in 70 A.D
[1198] 2:13:31	uh not really
[1199] 2:13:38	um I know it's a favorite sort of dating for preterists I mean preterists really
[1200] 2:13:43	do need that to be you know either on or
[1201] 2:13:49	around that 70 A.D mark um but I don't see a lot of
[1202] 2:13:57	don't see a lot of evidence for it um this is a subject that has been
[1203] 2:14:03	commented on not just by modern scholarship but by ancient scholarship too
[1204] 2:14:10	uh say eusebius of caesarea you know he talks about say the writing of the Book
[1205] 2:14:16	of Revelation and you know for him he remarks that it was basically done
[1206] 2:14:23	during the years of diet collection so that puts it in the 90s at the at
[1207] 2:14:30	minimum so most of most of the historians of the
[1208] 2:14:35	church are going to put this at least the early historians are going to put this quite late and they are con they
[1209] 2:14:41	are contemporary with these these actors so this is going to be something that's
[1210] 2:14:47	very very similar to um
[1211] 2:14:52	basically josephus's work we're the closer they are to the actual uh events
[1212] 2:14:59	the more accurate the writings are going to be so I I do tend to more strongly lean to
[1213] 2:15:08	say the early church historians on the writing of the Book of Revelation because they're sort of there's propinquity there
[1214] 2:15:16	though I don't I don't think this is strong evidence I don't think the strong
[1215] 2:15:21	evidence at all for to be prior to the fall in 7080 I think I think it's really
[1216] 2:15:28	a book of of late uh first uh Century manufacture very late for Century
[1217] 2:15:34	manufacture so I I have not found the preterist
[1218] 2:15:41	arguments here to be compelling now I don't remember specifically what those arguments were but when I did look
[1219] 2:15:48	into this it was just like okay not quite buying this where's where's the evidence for it and the evidence
[1220] 2:15:55	seems to be well you know they it has to be um it has to be talking about all the
[1221] 2:16:01	nasty events that that happened in in say Jerusalem during the the conquest uh
[1222] 2:16:08	70 A.D because well it was a bad time okay it was a bad time
[1223] 2:16:14	well there's lots of bad times okay I need a little more to go on than
[1224] 2:16:20	just that you know just okay I mean yes it the fall of Jerusalem
[1225] 2:16:27	could have been a type of tribulation Great Tribulation but that doesn't make the only tribulation
[1226] 2:16:34	and I think that's where I sort of draw the line there is that that that whole predest idea that this has already been
[1227] 2:16:42	fulfilled and I think the one thing I don't like
[1228] 2:16:47	about interpreting The Book of Revelation that way is that the text
[1229] 2:16:53	does make it clear that these are things to come yet so
[1230] 2:17:00	and the other the other matter too is that it's talking about churches there's
[1231] 2:17:06	the seven letters to the seven churches we know that those churches did not
[1232] 2:17:12	expand out of Jerusalem until after 70 A.D
[1233] 2:17:18	that's a post um follow Jerusalem event
[1234] 2:17:24	you know they're they're they're having to scatter from Jerusalem because of the coming of the Romans
[1235] 2:17:31	until then Christianity was pretty much sequestered to I mean yeah you had you
[1236] 2:17:38	had some missionaries you know like Paul who in the 60s you know they're going out okay but you know they're establing
[1237] 2:17:45	those churches in 60 60 to 64. you know about 10 years before there was no
[1238] 2:17:52	letters to these these already established churches it's clear that the seven churches are
[1239] 2:17:59	already established when those letters are going out so I think there's a lot here that seems
[1240] 2:18:07	to allude to the fact that this is going on after the the Christian diaspora
[1241] 2:18:13	where they're leaving Jerusalem and then basically going out in the world
[1242] 2:18:19	and that diaspora is really ignited by that conquest of Jerusalem
[1243] 2:18:27	so I need to I need something a lot more tangible than what I've heard so far
[1244] 2:18:33	so when I hope that helps thank you very much for the Super Chat very very much appreciated
[1245] 2:18:43	okay 1 000 clever boy for two dollars thank you very much to Super Chat
[1246] 2:18:48	M's Q on sin offerings during Millennium okay so is there what is that question then
[1247] 2:18:56	let's find that
[1248] 2:19:05	okay and the question here is thoughts on sin
[1249] 2:19:11	offerings during the Millennium per the last chapters of Ezekiel roughly 40 to
[1250] 2:19:16	48 now that's a lot of text um I am not in in this we roughly do a
[1251] 2:19:25	question every three minutes here three to five sometimes we go longer like today we took one question that took 40
[1252] 2:19:31	minutes it's very unusual for us important okay so we're going to keep this one really short and really vague
[1253] 2:19:37	and really General just because uh eight chapters
[1254] 2:19:43	eight nine chapters is a lot of material to go through and I can't really cover
[1255] 2:19:49	that in this amount of time okay
[1256] 2:19:54	but that said we do know that offerings are
[1257] 2:19:59	done during the millennial period okay uh
[1258] 2:20:04	Temple ritual is restored and continues on basically through the
[1259] 2:20:11	millennial period now I'm not sure about Sin offering but
[1260] 2:20:16	let me take a quick scan and see if I can find anything specifically in X and Ezekiel on this to sort of narrow it
[1261] 2:20:24	down all right we got one reference here in
[1262] 2:20:30	Ezekiel 40. 45 17.
[1263] 2:20:52	thank you
[1264] 2:20:57	mouthwash what Dr Falk is a pre uh pre-millennial
[1265] 2:21:08	yeah I actually am in more of the ways than one
[1266] 2:21:14	I was definitely born before the year 2000.
[1267] 2:21:23	oh let's see here um
[1268] 2:21:28	I know it's hard to believe I have such a young look
[1269] 2:21:39	all right we will take this one here uh see here now is this talking about that time I'll
[1270] 2:21:45	just say this
[1271] 2:21:53	okay uh you shut off the line inheritance
[1272] 2:22:00	yeah the problem with engaging in Z heal here is it kind of flips back and forth
[1273] 2:22:05	between things so it's often sometimes difficult to
[1274] 2:22:13	gauge whether because there's going to be in the
[1275] 2:22:18	millennial there's going to be bird offerings and there's going to be grain offerings and
[1276] 2:22:24	the whole idea of sin offering is going to be very tricky anyway
[1277] 2:22:30	now the idea of sin offerings is
[1278] 2:22:39	um is connected to
[1279] 2:22:46	um rituals such as Yom Kippur and basically trespass and
[1280] 2:22:54	um iniquity okay so
[1281] 2:23:01	yeah I agree with uh Roman hashon we're getting old Bros yeah we're getting old
[1282] 2:23:07	um no arguments there man no argument there
[1283] 2:23:13	okay um yeah 1 000 clever boy says perhaps
[1284] 2:23:18	the sin offerings are a memorial Forex Christ did but but we also have to keep in mind that the sacrificial system is
[1285] 2:23:23	very Broad okay um there were eight types of sacrifice
[1286] 2:23:28	in the sacrificial system the sin offering is only just one type
[1287] 2:23:34	and not every burnt offering was for sin okay you had Thanksgiving offerings
[1288] 2:23:41	you had offerings that were supposed to be consummated at the end of a contract you have Oath Oath um offerings you have
[1289] 2:23:50	peace offerings you have Thanksgiving offerings you know you basically who had
[1290] 2:23:55	a great crop you want to thank the Lord for it you gave an offering it was actually a whole oh oh yeah
[1291] 2:24:03	there's there's a whole lot of offerings in the sacrificial system that have nothing to do with sin at all
[1292] 2:24:10	you know and even there's even there's even that strong potential as basically mentioned here by by 1 000 clever boy
[1293] 2:24:18	that sin offering during the millennial could be again a kind of Thanksgiving offering
[1294] 2:24:24	you know instead of saying hey you know here's here's an offering for sin being covered we have to remember too what the
[1295] 2:24:30	what the purpose of sin offerings were in say uh Temple ritual okay
[1296] 2:24:37	10 offerings and Temple ritual did not forgive sin make that very very clear
[1297] 2:24:44	nowhere in the Old Testament does it say is an offering forgive sin not at all
[1298] 2:24:50	you'll never see that anywhere in the Old Testament what it says is that sin offering hovers over sin
[1299] 2:24:59	okay here's here's the analogy I use which is a typist in with the impossible
[1300] 2:25:04	assignment basically a typist is given a handwritten manuscript a hundred
[1301] 2:25:09	thousand pages long it's basically said okay you've got to transcribe this whole handwritten
[1302] 2:25:15	manuscript in a typewriter not computer typewriter but you can't make any mistakes
[1303] 2:25:22	again I'm showing my age with this example but it's such a great example so what type of start typing along
[1304] 2:25:29	and how long can you type without ever making a mistake not very long sooner or later you're
[1305] 2:25:37	going to hit the wrong key okay okay every person who learns typing
[1306] 2:25:43	knows what you do next which is you open the drawer of your
[1307] 2:25:48	desk you reach down into the desk you pull out the white out
[1308] 2:25:54	okay you pull out the white out you cover over the mistake with the white out you let it dry and then you type in
[1309] 2:26:01	the right key so and then you continue on with the
[1310] 2:26:07	assignment that's what sin offerings do in the
[1311] 2:26:14	sacrificial system they're white out this mistake is still there underneath
[1312] 2:26:19	the surface but the sin offering acts as a covering to continue doing things as
[1313] 2:26:25	normal those sin offerings never were for the
[1314] 2:26:31	Forgiveness of sins even in the old sacrificial system so then with the mistakes all gone
[1315] 2:26:38	thanks to Christ's sacrifice what they would this be in the Millennial kingdom does remain sight of
[1316] 2:26:46	an open question and again there one possibility here was already mentioned
[1317] 2:26:51	was it might be Memorial basically it could be a Thanksgiving you know Christ forgave me my sins thank
[1318] 2:26:58	you very much Christ here's an offering you know so it could play that role
[1319] 2:27:03	because we see other sacrifices also play that role something very similar
[1320] 2:27:09	as I said like for example when your contracts are done you're supposed to be thankful that you were able to finish
[1321] 2:27:15	the contract or something you had a great business deal here's a here's an offering of
[1322] 2:27:21	Thanksgiving for a great business transaction these sort of offerings were part of the
[1323] 2:27:27	sacrificial system so it's not inconceivable that the sin offering could also play a similar role
[1324] 2:27:33	so when we I hope that at least provided some food for thought on this again nine
[1325] 2:27:39	chapters it was too much to actually uh read and digest in this short of time but anyway I hope that gives you a few
[1326] 2:27:45	thoughts that you can sort of take with you and uh and maybe help so anyway thank you very
[1327] 2:27:50	much for the Super Chat very much appreciate it
[1328] 2:28:02	okay
[1329] 2:28:14	mouthwash for two dollars thank you much the Super Chat how do you reconcile your view on ercash with acts 7-4 okay let's
[1330] 2:28:21	take a look at Acts 7-4
[1331] 2:28:31	foreign
[1332] 2:28:38	said are these things so and oh sorry seven four I'll start at verse three and said to
[1333] 2:28:45	him depart from your country and your relatives and come to the land that I will show you then he departed from the
[1334] 2:28:51	land of the Chaldeans and settled in haran and from there after his father died God removed him from his cut this
[1335] 2:28:58	country which you are now living okay uh the idea is that uh
[1336] 2:29:04	that Chaldeans here um is basically a quote it's a quote
[1337] 2:29:12	from say the masoretic text or say the Septuagint in this case okay
[1338] 2:29:19	now again um my view here is that erkesh or Kash
[1339] 2:29:26	dim is actually a Corruption of erkesh
[1340] 2:29:32	so um
[1341] 2:29:37	I think that in the case here that um that he is using the best text he has
[1342] 2:29:43	at the time that that in the case here land of the
[1343] 2:29:49	Chaldeans you know there is some you could make the case that you know Chaldeans are say a later
[1344] 2:29:57	development here so it's still right but it's also that it's a later
[1345] 2:30:03	historical development too that just happens to coincide with how the text changed
[1346] 2:30:08	so that's how I would Pro that's how I would probably reconcile it here is that uh erkesh team became uh a land
[1347] 2:30:18	of the Chaldeans because the Chaldeans are spreading out into that region in
[1348] 2:30:23	the I believe it's the 8th Century BC that they're they're moving into that region
[1349] 2:30:29	so it's still right it just happens to be a bit of an anachronism and that's
[1350] 2:30:35	why it has been always one of the the criticisms of of this as well is that the Chaldeans weren't around at the time
[1351] 2:30:43	of Abraham so you're going to have to make a Reconciliation one way or the other
[1352] 2:30:49	you're going to have to either reconcile that okay this is a a Corruption of the text that basically became right
[1353] 2:30:57	over time or you're going to have to say that ER of the Chaldeans is the original text
[1354] 2:31:04	and that was a scribal gloss that was added to the text
[1355] 2:31:09	so either way you're going to have to make a a Reconciliation so I think my reconciliation makes more
[1356] 2:31:17	sense than say the the other one again Scholars are going to disagree on
[1357] 2:31:22	this one and but that's that's how I would stand here is that I think I think this is one
[1358] 2:31:28	of those Corruptions that became right not start off right
[1359] 2:31:33	so basically erkash was the original it was corrupted to urkesh team
[1360] 2:31:39	and Kash Dem is is the Hebrew for Chaldeans
[1361] 2:31:44	so I think that makes the most sense here so when I I hope it was good to see her
[1362] 2:31:50	tonight I'm glad you could make it here tonight and I hope that helped I hope that sort of at least allowed you to
[1363] 2:31:57	consider what my view is on this that um you know there's it's I hate to say this but it's almost
[1364] 2:32:05	like kind of a that you know it just happened that way so anyway
[1365] 2:32:11	thank you very much for the Super Chat very very much appreciate it
[1366] 2:32:26	hmm oh geez very important question this one this
[1367] 2:32:32	question is really important Saint Ronan cage fight Battle of
[1368] 2:32:39	favorite cheese your favorite cheese versus my favorite mozzarella your favorite cheese will
[1369] 2:32:46	lose no it will not my favorite cheese cambozola
[1370] 2:32:53	it's a new newer it's one of the new varieties of cheese oh beautiful stuff
[1371] 2:32:58	cambozola oh we can go classic here and go shush
[1372] 2:33:06	yours is just oh beautiful I'll put up my shorts against your
[1373] 2:33:13	mozzarella any day of the week not to well not to Salt mozzarella
[1374] 2:33:18	mozzarella's good stuff yours is but shorts is better
[1375] 2:33:25	this you mean Putin oh yeah well that's
[1376] 2:33:33	actually cheddar Kurt that is actually cheddar Kurt but that's good too though
[1377] 2:33:38	sures is of shorts is just absolutely the
[1378] 2:33:44	best cheese it's a it's a full fat cow's milk Brie and it's like thick and
[1379] 2:33:52	then it's a thick round Dill small thick roundel and oh it's so good you cut it
[1380] 2:33:59	open and it's already liquid on the inside us
[1381] 2:34:05	it's so delicious so delicious I mean just you
[1382] 2:34:13	uh just a crazy good cheese you can get it here but you have to go
[1383] 2:34:20	do a former J who has imported it
[1384] 2:34:25	uh it's it's difficult to get see if I can even spell it right here
[1385] 2:34:42	what how did David and Kiara first meet um well we'll think about that one
[1386] 2:34:52	cheese ever best cheese ever [Laughter]
[1387] 2:34:57	your your cheese won't win not even close
[1388] 2:35:02	[Laughter]
[1389] 2:35:08	the French have you beat here on this one thank you for that funky question
[1390] 2:35:16	I love cheese Jesus good stuff all right next question
[1391] 2:35:34	okay
[1392] 2:35:44	BC says congrats on 9k thank you very much uh
[1393] 2:35:49	wasn't us it's it's the subscribers subscribe the subscribers made this possible and we really are thankful that
[1394] 2:35:56	uh they've helped this this uh Channel grow as fast as well faster than we ever
[1395] 2:36:01	expected uh we did never we we never expected to get here this quickly so you
[1396] 2:36:08	know we really love the fact that this is subscribers I've gotten behind the work here and uh we're just grateful and
[1397] 2:36:15	and humble about that we just really are grateful for all the things that the subscribers have done for us
[1398] 2:36:21	so yeah we're we're just so Overjoyed with this so thank you very much for the uh
[1399] 2:36:28	congratulations
[1400] 2:36:35	BC Le Mans style 24 hour stream no not gonna happen
[1401] 2:36:41	[Laughter]
[1402] 2:36:51	I see here
[1403] 2:37:12	okay another one from mouthwash here for five dollars thank you much for Super Chat
[1404] 2:37:17	stories like Genesis 1 appear in other cultures same elements Dark Water divine
[1405] 2:37:22	wind Etc it implies oral descent from uh Adam only realistic with yak
[1406] 2:37:32	um yeah I
[1407] 2:37:38	it could uh imply oral descent possible
[1408] 2:37:44	um is it only realistic with younger's creationism no no I wouldn't go that far I think I
[1409] 2:37:52	think things on earth yeah
[1410] 2:37:59	but you know there's so many views on creation that you know I think you could you could easily
[1411] 2:38:04	extrapolate this to other versions of it too again I don't get into I don't
[1412] 2:38:10	really get into endorsing a compatibles view so for me it's it's
[1413] 2:38:16	um the fact that these stories are similar okay that can imply oral descent okay
[1414] 2:38:22	sure I I don't have a problem with that but it doesn't mean it's only realistic
[1415] 2:38:28	with young Earth creationism um it could be it could be realistic with
[1416] 2:38:34	other forms too of compatibility which is again why I don't get into it don't get into it you can just go so many
[1417] 2:38:41	directions with this uh the evidence is just not clear enough for a compatibles view in my my
[1418] 2:38:48	in my to my thinking so
[1419] 2:38:54	uh tell me that's not like genesis well you know it is
[1420] 2:39:00	but Genesis could be like other ways too you know it depends on what you how
[1421] 2:39:06	you're looking at it so you know it's I mean I I don't disagree with the oral
[1422] 2:39:12	descent but that could be also old scent could be
[1423] 2:39:18	done many other ways as well so anyways thank you for the comment and
[1424] 2:39:24	very much appreciate Super Chat
[1425] 2:39:30	hey
[1426] 2:39:53	I think we're getting to the end of the super chance here we've got a few more here take some non-super chats okay ass and
[1427] 2:40:00	we're for 9.99 thank you very much for the Super Chat you should probably say what you think
[1428] 2:40:06	about the discovery and History Channel [Laughter]
[1429] 2:40:14	my co-worker said he got the quote aliens and hieroglyphics things from one of them oh dear
[1430] 2:40:20	okay the History Channel is not about history
[1431] 2:40:27	uh it's about World War II and Ancient Aliens this is not history
[1432] 2:40:32	a lot of these cable network channels are have sort of lost their way as they go after entertainment I think Discovery
[1433] 2:40:39	Channels again is about Pawn Stars more than it is about science anymore but
[1434] 2:40:46	oh I mean I was asked once I mean somebody found out I was a historian and they
[1435] 2:40:53	asked me what I thought of the History Channel I said I hate History Channel they said what you love but you love
[1436] 2:40:58	history I said yes I love history that's why I hate the History Channel
[1437] 2:41:04	terrible terrible okay some of the World War II contents
[1438] 2:41:09	okay but the rest of it is just awful
[1439] 2:41:15	uh you know and Discovery channel is not much better you know it's gee
[1440] 2:41:23	it's it's I mean I mean I think I think I mean but again a lot this is this has sort of been an
[1441] 2:41:29	industry-wide uh I asked me where I don't think discouraged yeah there was something that added a Discovery Channel aired
[1442] 2:41:35	that was weird uh though a lot of them had um that's it now
[1443] 2:41:42	I know like National Geographic channel has has now become like the cat cat documentary Channel or something like
[1444] 2:41:48	that a lot of cable channels this has been this has happened across cable
[1445] 2:41:53	channels uh uh it's naked and afraid that's what it is okay so that's what's on Discovery channel is Naked and Afraid
[1446] 2:42:01	um didn't they also do uh what's it called now um the most dangerous catch wasn't that
[1447] 2:42:08	the the the crab Fishers weren't they also on Discovery Channel
[1448] 2:42:13	um so yeah I think I think there's a but
[1449] 2:42:19	this is something that's uh happened um all across these these private cable
[1450] 2:42:26	channels essentially for the last 10 15 years people have been unplugging their
[1451] 2:42:31	cable um and a lot of these cable channels got a
[1452] 2:42:39	lot of their income by selling their services to
[1453] 2:42:45	um big cable conglomerates like Rogers and
[1454] 2:42:50	uh what's the other one um um
[1455] 2:42:55	she can't remember the other ones um but people who who were selling TV
[1456] 2:43:02	packages along with your your telephone and internet service um but as people were unplugging
[1457] 2:43:10	um from cable TV these cable networks had to eliminate
[1458] 2:43:18	more expensive programming so AFI comes another one uh
[1459] 2:43:25	so there's a lot of um there's been a lot big shake up in the cable industry big big shake up
[1460] 2:43:33	Netflix Netflix did a lot to destroy the cable industry
[1461] 2:43:38	foreign in the quality of the programming you
[1462] 2:43:44	know science fiction Channel used to have a lot of Science Fiction now it's like the Sharknado Channel
[1463] 2:43:50	um got a little Sharknado
[1464] 2:43:57	what's scarier than that tornado filled with sharks nothing
[1465] 2:44:07	scarier than a tornado okay yes
[1466] 2:44:12	[Laughter]
[1467] 2:44:19	just it's just really bizarre of how these how these cable channels have have
[1468] 2:44:24	devolved I mean just it's just they're just falling apart at the scenes and
[1469] 2:44:30	History channel is one of them you know you know they they do more with uh any
[1470] 2:44:36	entertainment than they do with real history you know so you know Ancient Aliens is probably their one of their
[1471] 2:44:43	big shows at this point and you know you do get the
[1472] 2:44:49	The View that uh aliens were responsible for the hieroglyphs because they they
[1473] 2:44:56	showed things of the from the future and you see this often in like for example What's called the dundera helicopter
[1474] 2:45:04	which is a there's a little um hieroglyph
[1475] 2:45:09	at dindera Temple that looks kind of like a helicopter well it's actually one hieroglyph that's
[1476] 2:45:16	been written over another if you go to Denver Temple you can actually see the how it's superimposed so you know
[1477] 2:45:23	you'd have to be pretty incredulous to believe it was a helicopter
[1478] 2:45:28	and there's also a flying saucer one out there too which is kind of bizarre as well but again it's the same sort of
[1479] 2:45:35	deal it's one hieroglyph that's been cut over another
[1480] 2:45:41	so uh yeah I think I think Discovery and History Channel are terrible sources
[1481] 2:45:48	terrible terrible sources so you know those are that's not history
[1482] 2:45:54	That's Entertainment and it's really on the fiction side of entertainment
[1483] 2:46:00	foreign that's sort of where my view is on both
[1484] 2:46:06	History Channel and Discovery um History channel is probably the worst of the two but that's not saying much
[1485] 2:46:13	really I mean that's really they're both pretty bad so anyway that's
[1486] 2:46:18	I hate those cable channels so I don't watch myself just because I
[1487] 2:46:24	it's they're not good sources of History so when we thank you very much for the Super Chat very much appreciated
[1488] 2:46:37	mouthwash for two dollars thank you very much for the Super Chat opinion on uh gobeki uh I think you mean go lucky tepy
[1489] 2:46:45	uh relevance for model of History um
[1490] 2:46:51	well gobeki Tepe is old really really old uh at least 10 000
[1491] 2:46:59	years old probably closer to 12. so that's it's it's probably the oldest
[1492] 2:47:04	ritual site that's been uh dug up yet uh relevance for history well
[1493] 2:47:10	the difference for history is that um it is I mean it's it's a Turkish site
[1494] 2:47:18	it was a ritual site that sort of sprung up around the development of agriculture
[1495] 2:47:25	okay one of the things that we've learned from say floral remains
[1496] 2:47:33	that have been found in tombs in in Asia Minor
[1497] 2:47:40	in Anatolia is that as they dig up these bones
[1498] 2:47:46	they find various seeds Okay seeds and plants and pollens and that sort of thing
[1499] 2:47:53	and um archaeobotanists this is the study of
[1500] 2:47:59	ancient plants archaeobotanists have been able to piece
[1501] 2:48:04	together the development of grains in
[1502] 2:48:10	in Asia Minor in in Anatolia that goes back to
[1503] 2:48:16	8 12 even 16 to 20 000 years ago so they've got this sort of they've been
[1504] 2:48:25	able to map out how certain grains develop like Emma wheat like barley like
[1505] 2:48:31	chickpeas from this archaeobotany
[1506] 2:48:36	so what it appears to have happened is with golbeki Tepe is that this ritual
[1507] 2:48:42	site uh developed around the domestication of
[1508] 2:48:49	grains so uh it's really it's actually a really
[1509] 2:48:55	interesting site it's it's got petroglyphs on it I mean they've there's
[1510] 2:49:00	animals carved into the stone pillars it's a big sight uh
[1511] 2:49:06	they did make some massive man it was a massive massive stones to make the
[1512] 2:49:12	ritual site um yes they had they had booze yeah viticulture yes they
[1513] 2:49:19	did yes they did make booze beer beer
[1514] 2:49:25	so um
[1515] 2:49:32	so yeah that's that's probably the big importance that golbank had for
[1516] 2:49:38	um history is that it's a very old site and it coincides with the development of grains of agriculture in in Anatolia so
[1517] 2:49:46	we're still learning a lot about it there's a lot more to learn and it's an ongoing excavation they're still digging
[1518] 2:49:52	in there it's gonna be a long time before they finish I don't think they'll be finished anytime soon because
[1519] 2:49:59	a site a ritual site of that size has almost got to have satellite uh
[1520] 2:50:05	settlements as well and when they start going into those satellite settlements they'll learn a lot more
[1521] 2:50:11	so anyway that's my opinion on it uh actually I have a good friend who's uh
[1522] 2:50:17	she did her PhD on this sort of archeology so she's who I go to when I
[1523] 2:50:22	have questions about this so when I thank you very much for the Super Chat very much appreciate and I hope that
[1524] 2:50:27	helped
[1525] 2:51:08	all right uh Jack Ray says please check your email no question though well thank you very much uh
[1526] 2:51:15	uh Jack gave us uh 50 U.S thank you very much for that uh unofficial Super Chat very very much
[1527] 2:51:22	appreciated um very much appreciate your contributions to this channel it really helps us uh thank you so very much as I
[1528] 2:51:31	said the contributions like this keeps food on our table and helps us to continue to do this work where we answer
[1529] 2:51:37	the questions of this community so we are very very grateful for your most generous support so thank you very much
[1530] 2:51:44	and we really really appreciate it
[1531] 2:51:54	okay Addison we're for 4.99 thank you for the Super Chat
