[0] 0:00	[Music] foreign
[897] 1:43:06	cultures uh yes um he the Israelites had a base 10
[898] 1:43:12	system so they did count in tens hundreds thousands Etc
[899] 1:43:19	um the Mesopotamians had two systems they had a base 10 system and a base 60
[900] 1:43:25	system and the base 60 system was used primarily for mathematics
[901] 1:43:31	it was a really really easy way for them to do trigonometry yes the Mesopotamians had the
[902] 1:43:38	Pythagorean theorem 900 years before Pythagoras so they could do trigonometry
[903] 1:43:45	and we have Canada from tablets that show them doing this so
[904] 1:43:51	um it was really sophisticated because you know they could just you know count the degrees and they just divide the circle
[905] 1:43:58	into 60 degrees this is why we have 60 Minutes on a clock by the way that's the
[906] 1:44:03	Mesopotamian system that's the Mesopotamian system just apply to timekeeping
[907] 1:44:10	so uh yeah so that's that's what we know Egyptians also had a base 10 system as
[908] 1:44:17	well so most of the time base 10 systems when we're practical except for in the theory field of mathematics and this is
[909] 1:44:25	this is as I said Mesopotamians had both base 10 and base 60. so anyway thank you very much for the
[910] 1:44:31	Super Chat very very much appreciate it
[911] 1:44:36	what thank you
[912] 1:44:43	yeah well
[913] 1:44:51	Daniel Roar of the logos for 4.99 thank you for the Super Chat sponsor a
[914] 1:44:56	question take Harry Starks here
[915] 1:45:02	are we living in the end times yes but are we living in the end end times that's the question
[916] 1:45:09	here's basically when when Christ
[917] 1:45:15	comes back he says in these last days you know so everyone in the New
[918] 1:45:21	Testament thought they were writing in the last days the last days start with the
[919] 1:45:27	resurrection that's when the last day starts
[920] 1:45:32	the questions are we living in the end hand times basically the consummation
[921] 1:45:39	and that's that we have to wait and see because nobody knows exactly how that's
[922] 1:45:45	going to unfold
[923] 1:45:51	Jesus will say I will come as a thief in the night no man knows the day or the hour
[924] 1:45:56	so it's not even going to be easy to identify even when we're in the midst of
[925] 1:46:01	it times are going to suck
[926] 1:46:07	that's about all we know okay just don't let yourself be deceived if
[927] 1:46:14	anyone says they know they don't know period no man knows the day or the hour if any
[928] 1:46:21	man says Christ is up in the attic don't go if anyone says Christ is another desert don't go for as lightning flashes
[929] 1:46:29	in the East is seen in the west so shall be the coming of son of the man basically when Christ returns you're not
[930] 1:46:36	going to need to guess it'll be obvious guess it's going to be be involved here
[931] 1:46:45	so anyway I want to thank uh um uh Roar of the Daniel Roar of the line
[932] 1:46:51	for that Super Chat and thank Harry for the question
[933] 1:46:59	Jack Ray for five dollars sponsor a bonbon question thank you very much the Super Chat
[934] 1:47:06	all right Bonbon let's see I should attract that one
[935] 1:47:14	8 40.
[936] 1:47:22	another bon bon question
[937] 1:48:03	okay we'll take this one here uh Which social class or strata in Egypt did the
[938] 1:48:09	most Innovative work for instance who invented and improved the improved chariots that utmost is used to build an
[939] 1:48:15	Empire the priest a military man scribe uh the first chariots were actually
[940] 1:48:21	adapted by the um the amoritic people of the hicksauce they're the ones who did
[941] 1:48:26	it and as far as we know the hexas did not have strata as a stratified Society
[942] 1:48:33	it's only the Egyptians that had that stratified Society so
[943] 1:48:42	um there was a lot more Innovation that was done um in a virus to make the Chariot
[944] 1:48:49	suitable for Egyptian Warfare so there was a lot of customization of
[945] 1:48:55	these things for the particular conditions that that they were doing this Warfare in under
[946] 1:49:01	so uh it's hard to say who did the most
[947] 1:49:07	Innovative work uh there would have been there would have been Innovations uh by various
[948] 1:49:13	people for various things you would have had say I mean you did have Physicians
[949] 1:49:19	that were say part of the Craftsman class so
[950] 1:49:24	um Physicians were kind of one of those weird kind of positions and they did a lot of medical innovation
[951] 1:49:31	so they would experiment with plants animals to to see what would promote cures
[952] 1:49:37	so there's a lot of actual medical Innovation that was done in Egypt um like for example the Edwin Smith Papyrus is massive it's a big Papyrus so
[953] 1:49:46	they did a lot of innovation so a lot of it's going to be depend on what exactly they're trying to innovate
[954] 1:49:53	um you know you did have scribes that um had to innovate special techniques to
[955] 1:49:59	build the pyramids you know so that took innovation
[956] 1:50:04	a lot of hydrologic Engineering in Egypt there would be planners and Stripes to
[957] 1:50:11	do that too um so there was a lot of various it was
[958] 1:50:18	it was a culture that invented a lot of things so it's hard to say exactly which class
[959] 1:50:24	here would be the most Innovative because various classes did specialized in certain things
[960] 1:50:31	I mean you'd have scribes innovating different things than you have say for example say Physicians or even Craftsmen
[961] 1:50:39	so anyway thank you very much for that question I hope that helped and thank you very much for the sponsored Super
[962] 1:50:45	Chat
[963] 1:51:02	okay another question from Jack Frady thank you very much for the Super Chat
[964] 1:51:08	they go down this time
[965] 1:51:16	I don't know I mean I don't know how many more uh bonbon
[966] 1:51:23	is SpongeBob still generating questions
[967] 1:51:30	well
[968] 1:51:38	okay we'll take this one at 8 54. I'm gonna have to have two stamps here one
[969] 1:51:44	to keep track of Bonbon questions and one key track of super chats okay uh he Obama asks what type of books
[970] 1:51:52	would typically be held in libraries in ancient Egypt say starting around uh 1600 BCE and onwards okay Egypt did not
[971] 1:52:00	have they had scriptoria uh they did not have libraries okay
[972] 1:52:07	um they wouldn't have libraries until Alex until basically the Greeks come rolling through that's when that's when
[973] 1:52:13	you get your first library is the Library of Alexandria okay
[974] 1:52:18	uh but you did find uh in that Library you did find various books of literature
[975] 1:52:26	um histories magical spells uh prior to that say in say 1600 BC
[976] 1:52:35	the scriptoria would have correspondence it would have contracts it would have
[977] 1:52:42	um um liturgies spell books
[978] 1:52:48	so if they were more the the scriptoria of say temples would be more of a
[979] 1:52:54	religious Focus the scriptoria of say policies would have a more administrative Focus
[980] 1:53:01	and these weren't public so you person officer couldn't just walk in and just look at a text
[981] 1:53:07	you had to be someone who is of that class to be able to access those scriptoria
[982] 1:53:15	so it would really depend upon what was the function of the building it served was it a religious function was it
[983] 1:53:22	administrative function was it a royal function so you know that's what's going to
[984] 1:53:27	that's what's gonna matter as to what the content of those libraries held in
[985] 1:53:33	say 1600 BC so anyway and frankly the only scriptory
[986] 1:53:40	we would have probably around 1600 BC would have been the scriptorium out of
[987] 1:53:46	varus some small temples would have had them too and basically the Royal Palace of the 17th Dynasty would have had
[988] 1:53:53	probably one as well that would have been in thieves so when I thankful for question
[989] 1:53:58	um and thank you Jack Ray for sponsoring the question
[990] 1:54:12	okay we have one here from Jack Ray for five dollars thank you very much for the Super Chat sponsor any question awesome
[991] 1:54:31	let's see what we got
[992] 1:54:44	okay I'll take this one here uh let me respect explain followers of the shepherd and he asks in Revelation 14 14
[993] 1:54:51	Jesus is depicted with a sickle does it just have an Old Testament connotation
[994] 1:54:57	it's got an agricultural connotation let me show you what that connotation is
[995] 1:55:05	all right so we'll first read it
[996] 1:55:14	revelation 14.
[997] 1:55:20	14. and I looked and behold a white cloud
[998] 1:55:25	and sitting on the cloud was one like a son of man having a Golden Crown on his head and a sharp sickle in his hand
[999] 1:55:33	and it goes on and another angel came out of the temple crying out in a loud voice to him that sat on the cloud put
[1000] 1:55:40	in your sickle and reap because the hour to reap has come because the Harvest of
[1001] 1:55:46	the earth is ripe okay it's a it's an agricultural metaphor
[1002] 1:55:53	the sickle is an instrument of Agriculture you use it to to reap the wheat
[1003] 1:55:59	this actually Harkens back to one of The Parables of Jesus
[1004] 1:56:04	which is the wheat and the tares
[1005] 1:56:11	let's go flip to that one
[1006] 1:56:16	and it's Matthew 13. so it's it's hearkening back to that
[1007] 1:56:22	the um he presented another Parable to them
[1008] 1:56:27	saying the Kingdom of Heaven may be compared to a man who sowed good seed in this field but while men were sleeping his enemy
[1009] 1:56:34	came and so tears among the wheat and went away but when the wheat sprang
[1010] 1:56:40	up and broke rain then the tares became evident also
[1011] 1:56:45	and the slave sit of the landlord came and said to him sir did you not sow good seed in your field how then does it have
[1012] 1:56:52	tares and he said to them an enemy has done this and the slave says do you want us
[1013] 1:56:58	to go and gather them up verse 29 no lest you are gathering up
[1014] 1:57:03	the tares you may root up the wheat with them allow both of them
[1015] 1:57:09	both to go together until the Harvest and in the time of the Harvest I will say to Reapers first gather up the
[1016] 1:57:15	Terrors bind them in bundles to burn them but gather the wheat into my barn
[1017] 1:57:21	they're taking it out both together okay so they're taking the wheat and the
[1018] 1:57:27	tears together what's going to separate them is the winnowing process
[1019] 1:57:34	so that's the meaning of the metaphor here it's an agricultural metaphor meaning the time is right to collect the
[1020] 1:57:41	wheat and the tares so anyway I hope that answers your question thank you very much for the
[1021] 1:57:47	question and thank you very much for the sponsorship of the question Jack
[1022] 1:58:09	it's uh
[1023] 1:58:15	BC for five dollars Australian thank you very much for the Super Chat
[1024] 1:58:20	sponsoring crafty veterans question regarding the reliability of Christianity textual transmission
[1025] 1:58:26	Etc okay way up huh
[1026] 1:58:32	let me get that time stamp first
[1027] 1:58:39	Christianity
[1028] 1:58:44	foreign
[1029] 1:58:54	okay here's the question what would you say to an atheist who claims I can't believe in Christianity
[1030] 1:58:59	because the Bible was written by men thousands of years ago and was changed over time okay well
[1031] 1:59:06	uh first of all the evidence here is pretty thin that I mean we have minor textual changes like dictionary
[1032] 1:59:13	addiction grammar that sort of thing main message does not seem to have changed much over thousands of years and
[1033] 1:59:21	frankly we've got a lot of text documents that can be used to show that
[1034] 1:59:27	you know there was a base text underneath all this and that can be discovered consistently
[1035] 1:59:33	so there's really two objections here okay two objections
[1036] 1:59:40	the first Rejection it was written by men thousands of years ago and
[1037] 1:59:47	it's the ad antiquitum argument essentially you can't believe it because it's old
[1038] 1:59:53	well that's that's not good reasoning you know just because a belief is old or
[1039] 2:00:00	new doesn't mean it's wrong so I mean it's it's pretty bad thinking
[1040] 2:00:07	to start that way now whether or not it's changed over time that's a more serious argument
[1041] 2:00:14	and that's because it's trying to attack the reliability of it but then again too
[1042] 2:00:21	um these are hand copied documents of course there's going to be changes
[1043] 2:00:27	that come in through scribal error through updating of diction and language
[1044] 2:00:34	that doesn't mean though that it was necessarily radically changed only that it means it
[1045] 2:00:40	was subtly changed you know and frankly I mean I know they use the game of telephone here but we also have a
[1046] 2:00:48	problem with that say metaphor which is that tell the game a telephone doesn't rely
[1047] 2:00:55	on a mnemonic device writing is a mnemonic device
[1048] 2:01:01	it's used to make something permanent and because it was used to make the
[1049] 2:01:07	writing permanent we can figure out where any changes could have taken place
[1050] 2:01:15	and frankly this this process of text criticism is used in our best critical
[1051] 2:01:21	editions of the Bible uh like the Nestlé land
[1052] 2:01:27	so Scholars use this technique all the time to establish what was the underlying
[1053] 2:01:32	most likely the underlying text and we have discovered most of the
[1054] 2:01:37	things that we've discovered in doing this process is very little content has
[1055] 2:01:42	been changed you know occasionally the number has been changed here and there occasionally word has been
[1056] 2:01:49	but the overall message has been remarkably consistent over thousands of
[1057] 2:01:54	years very remarkably assistant more consistent than we find in any other ancient documents
[1058] 2:02:02	so yeah you know so that is something we
[1059] 2:02:08	have to really consider here and like when we talk about for example like the New Testament we've got 5 000 texts to
[1060] 2:02:14	compare so we have like 99 percent
[1061] 2:02:20	guaranteed the as close to the original using the text critical methods
[1062] 2:02:28	so if anything it's shown remarkable reliability because of its Tech
[1063] 2:02:34	stability over time like even say the masoretic text incredibly stable it's probably the most
[1064] 2:02:41	stable uh collection of Hebrew manuscripts that we find
[1065] 2:02:47	there's very little difference between the masoretic readings of say the Dead Sea Scrolls and the masoretic readings
[1066] 2:02:54	of say um the Aleppo codex so
[1067] 2:03:00	that's how I would respond to this question um the fact is you know you can I mean
[1068] 2:03:06	people make up new lies all the time so some just because something is old doesn't mean it's unreliable
[1069] 2:03:13	in the same way just because it's been subtly changed for language diction Etc
[1070] 2:03:18	you know also does not mean it's unreliable in fact the stability of the message has been remarkable
[1071] 2:03:24	so when I thank you for the question and I want to thank that sponsor Super Chat
[1072] 2:03:39	okay uh next one here uh from JP for two dollars thank you very much for the
[1073] 2:03:44	Super Chat thoughts on the great divorce from C.S Lewis haven't read it so I can't say I
[1074] 2:03:51	really don't know what the book's about haven't read it uh I I haven't read a lot of C.S Lewis
[1075] 2:03:56	uh um I've read his Mere Christianity
[1076] 2:04:04	I've read uh tried to read as out as the Silent Planet
[1077] 2:04:10	um read his screw tape letters everyone looks Groove tape letters the screw tape Leathers are awesome
[1078] 2:04:23	so um I I think there's a lot here that's uh that could be said but unfortunately
[1079] 2:04:30	I'm not in a position to actually comment on the great divorce because I haven't read it so anyway thank you for the Super Chat and I'm gonna have to
[1080] 2:04:35	give this one a pass Jack Ray for five dollars thank you very
[1081] 2:04:40	much the Super Chat sponsor a bonbon question okay where do we leave off of Bonbon at 8 50.
[1082] 2:05:03	okay bon bon see where you were you giving us on your next question
[1083] 2:05:11	okay there's one for 854.
[1084] 2:05:24	hmm
[1085] 2:05:32	I'll take this one here we don't generally talk about politics
[1086] 2:05:37	uh we try to keep this channel apolitical but Bonbon asks a question here which
[1087] 2:05:43	political system is the most promoted considered generally correct optimal in the Torah and Jewish sources
[1088] 2:05:49	monarchy Etc are discussed but what's the best okay
[1089] 2:05:56	uh one of the things we have to understand here is that uh Torah
[1090] 2:06:03	is creating a basically a way of living in the promised land for the Israelites
[1091] 2:06:12	and that's generally going to be a theocracy until they Institute a
[1092] 2:06:17	monarchy okay however Torah does not seem to S to view
[1093] 2:06:25	monarchy as optimal and even the critarchy wasn't optimal
[1094] 2:06:33	uh because remember it is the failure of the judges uh that ends up leading to the
[1095] 2:06:39	institution of the monarchy essentially the Torah doesn't actually have an
[1096] 2:06:46	opinion on this yes it has a Theocratic Center
[1097] 2:06:53	uh for the Israelites but really for no one else
[1098] 2:07:01	so it doesn't have an opinion here so unfortunately
[1099] 2:07:07	this is one of those questions where the Bible just does not speak
[1100] 2:07:12	so anyway I want to thank you very much for that question uh thank you for uh the sponsorship of the question very
[1101] 2:07:19	very much appreciated
[1102] 2:07:26	yes I do all right okay we were at
[1103] 2:07:38	here 45
[1104] 2:07:45	is camel a bird [Music]
[1105] 2:07:51	trying to find my place again here okay there it is
[1106] 2:07:59	all right five two
[1107] 2:08:05	uh Jack Ray for five dollars thank you very much for the Super Chat sponsor another Bonbon question okie dokie
[1108] 2:08:15	oh boy I think we got a theme tonight this is this is the bonbon show
[1109] 2:08:23	oh so anyway um
[1110] 2:08:43	um let's go back down to 857.
[1111] 2:09:03	um
[1112] 2:09:14	okay uh Bonbon asks at 905
[1113] 2:09:24	um why do Israelites seem to have more Babylonian influence on their calendar
[1114] 2:09:30	as opposed to Egyptian influence which we might expect them to it all boils down to hegemony when they were put into
[1115] 2:09:37	Exile um say for example the books of kings and Chronicles were really collated
[1116] 2:09:45	after um
[1117] 2:09:50	uh after the Babylonian exile so those final range the Kings where
[1118] 2:09:55	there's more Babylonian and Assyrian control you're going to get more more use of the of the Mesopotamian calendar
[1119] 2:10:04	so that's why you see it more um you do see the uh Egyptian calendar
[1120] 2:10:09	however used uh for example he's it's used after
[1121] 2:10:15	um Josiah's overthrown by Nicholas II
[1122] 2:10:23	I did catch anything yes I didn't know you were coming back
[1123] 2:10:29	Okay so
[1124] 2:10:34	um so anyway uh that that's the reason why
[1125] 2:10:41	we find the Mesopotamian calendar used at this point all right so anyway thank you for the question and I want to thank
[1126] 2:10:47	Jack Ray for sponsoring that question
[1127] 2:11:09	8 45 Jack Ray uh for five dollars thank you
[1128] 2:11:16	very much for uh the Super Chat sponsor any question okay
[1129] 2:11:33	Harry Stark are there any theological differences between David and Kiara
[1130] 2:11:40	yes uh she leans more towards arminianism I
[1131] 2:11:47	lean more towards Calvinism hey
[1132] 2:11:53	there you go that's that's probably the major uh
[1133] 2:11:59	theological difference we have okay so anyway thank you for the question and thank you
[1134] 2:12:06	for the sponsored Super Chat
[1135] 2:12:14	thank you David
[1136] 2:12:22	it could be BC just said David is a complimentary and Kira is not it could be you never
[1137] 2:12:30	know could be
[1138] 2:12:36	all right BC for five dollars Australian thank you very much for the Super Chat controversy time oh we always love that
[1139] 2:12:43	that always brings lots of fun if there was no death in the world before the fall what was the purpose of
[1140] 2:12:49	the Tree of Life well there was probably death of some kind
[1141] 2:12:54	before the fall was it the death of the first humans that's the question
[1142] 2:13:02	so basically there would have been death of some kind they would have known about death because as soon as Adam and Eve
[1143] 2:13:08	picked a leaf off of a tree it would have withered and died because it was no longer being fed by the tree
[1144] 2:13:15	whatever they would have eaten would have died in their digestive system okay
[1145] 2:13:21	so um
[1146] 2:13:27	so there would have been some death before the fall but in this particular case the death
[1147] 2:13:32	that's really important here is the death of the first human and that's really what sort of matters
[1148] 2:13:38	here is what what is the position of of mortality for Humanity in the garden
[1149] 2:13:46	so the purpose of the tree of life was to give them an abundance of life
[1150] 2:13:52	they might have been Immortal already the problem was what the Tree of Life
[1151] 2:13:59	does was make you permanently immortal so there is no chance of the body dying
[1152] 2:14:07	so it's basically a way of doubling down on that decision
[1153] 2:14:14	so if they had eaten of the Tree of Life they would have been um Immortal without restriction
[1154] 2:14:22	without condition they would have made the choice and that would have been the end of the matter
[1155] 2:14:28	and who knows at that point it's probably possible that if
[1156] 2:14:35	um Adam and Eve Had Each and of the Tree of Life they could have also eaten from the Tree of the knowledge of the fruit
[1157] 2:14:42	of Good and Evil because one of the things about uh the narrative is the narrative does
[1158] 2:14:49	say that um behold man has has come to know good
[1159] 2:14:56	and evil like we do well how do they know it
[1160] 2:15:03	because I have the knowledge but they have the knowledge that's already predicated on say eternal life
[1161] 2:15:12	so it's possible that if they had eaten the tree of life first
[1162] 2:15:18	uh they could have eaten of the the knowledge of Good and Evil later and been
[1163] 2:15:23	mortal but Immortal and have the knowledge but be sinless
[1164] 2:15:32	they just got it in the wrong order and because it was done out of order
[1165] 2:15:38	condemnation fell upon them so anyway thank you very much for the
[1166] 2:15:43	Super Chat very much appreciate and I hope that helped
[1167] 2:15:51	all right
[1168] 2:15:57	uh sponsor any question but I'm Jack Ray for five dollars thank you very much for the Super Chat
[1169] 2:16:14	okay uh let me explain followers of the shepherd okay and he asks why do many believe mankind
[1170] 2:16:21	existed before Adam and Eve when the Bible states that Eve came from Adam's Rib could this merely be metaphorical
[1171] 2:16:31	uh that is this one is is an I'm not sure
[1172] 2:16:39	okay there are people who do believe that mankind existed for Adam and Eve and they would say in this case that
[1173] 2:16:46	there was a special creation of Adam
[1174] 2:16:52	um above say the mankind existing the Met mankind before Adam were not
[1175] 2:16:59	truly human they were not ethical creatures they're not moral creatures they're not they're not saddled with
[1176] 2:17:05	that choice of Good and Evil so and a lot of this again is going to be
[1177] 2:17:11	predicated on the theory of evolution and say uh the age of the Earth okay
[1178] 2:17:17	so that is is gonna much depend on this now
[1179] 2:17:23	could it could be go either way on this one honestly could this be metaphorical
[1180] 2:17:31	hmm Maybe could this be a special creation of Eve
[1181] 2:17:38	could be it's hard to say it's really hard to say a little more context might be might be
[1182] 2:17:46	helpful but
[1183] 2:17:51	there's um exegetes are going to differ on this one biblical interpreters are going to be
[1184] 2:17:58	all over the map on this one some will say metaphorical some say it's a recapitulation of
[1185] 2:18:04	ancient near Eastern mythology some will say that um
[1186] 2:18:10	it's uh that you know this is something that actually happened
[1187] 2:18:15	so again it's really going to depend on who you ask and I don't have an opinion on this so when I
[1188] 2:18:21	um thank you for the question and thanks to Jack Ray for sponsoring that question
[1189] 2:18:30	okay uh Jack Ray for five dollars thank you very much for the Super Chat uh sponsor a bonbon question okay
[1190] 2:18:38	another bon bon question but time stamp here next one was at 905
[1191] 2:18:53	kidoki
[1192] 2:19:09	um okay I'll take this one can you explain how one could contract
[1193] 2:19:15	business activities without pharaonic involvement since the Pharaoh basically had to sponsor every major project how
[1194] 2:19:22	is business conducted uh it's a bugger economy Egypt was a butter economy
[1195] 2:19:28	so you had to make goods and trade for them so goods and services were commonly
[1196] 2:19:35	traded between parties it was you traded your trade shoes and
[1197] 2:19:42	wine for maybe a box and a sack of grain and you'd basically come together and
[1198] 2:19:50	trade various items until you got the SAS Factory trade so
[1199] 2:19:57	um the entire economy of Egypt was not entirely dependent upon uh pharaoh
[1200] 2:20:04	The King The King sponsored the major projects like temples tombs that sort of
[1201] 2:20:09	thing uh the kuma king of course but everyone else had to pay for their own tomb you know when a nobleman
[1202] 2:20:18	had to make a tomb he had to make his buy his own tomb he had to contract with with uh
[1203] 2:20:24	Craftsman to get it done and he had to pay for that himself
[1204] 2:20:29	so with that said um a lot of business and a lot of
[1205] 2:20:35	economic activity can just happen through barter so anyway thank you for that uh question
[1206] 2:20:41	very very much appreciated and uh thank you for the sponsorship of
[1207] 2:20:47	that question
[1208] 2:20:58	right another Bonbon question from Jack Ray thank you very much the Super Chat
[1209] 2:21:08	foreign
[1210] 2:21:27	we'll take this one 908
[1211] 2:21:33	why was Sobek Nick nepharu hailed as the savior of Egypt when Egypt collapsed
[1212] 2:21:38	into the second enemy area period during after her reign is clearly seems that she didn't do such
[1213] 2:21:45	a good job um this is what's called putting a brave
[1214] 2:21:52	face on things okay um
[1215] 2:21:58	yeah the the 12th dynasty was falling apart there's no question about it
[1216] 2:22:04	um the uh reign of almond hotep or amino hot IV
[1217] 2:22:10	produced no Bible children um Sobek nephru was the only viable
[1218] 2:22:17	option so yeah this is this is basically you put a
[1219] 2:22:22	brave face on it until the next guy takes over essentially so that's all that's going on here is
[1220] 2:22:29	it's just sort of propaganda just to make sure it just like the people don't panic and you know lose
[1221] 2:22:35	lose faith in in their uh in their institutions
[1222] 2:22:42	and there was a huge bureaucracy during Dynasty 12. huge bureaucracy
[1223] 2:22:47	so it was in their best interest to put a best a good face on this
[1224] 2:22:52	so they they know they they knew it was circling down the drain and it led to a
[1225] 2:22:58	lot of instability during say the 13th Dynasty however
[1226] 2:23:03	uh in this case particular case uh you know she probably did the best she could
[1227] 2:23:10	um her Reign wasn't horrible it just was a showed that the whole kingdom was in
[1228] 2:23:15	Decline and declining this this often happened with the declining dynasties
[1229] 2:23:22	declining dynasties often fail to produce male errors and thus ended up
[1230] 2:23:27	with a female ruler at the end so yeah this is just sort of normal for
[1231] 2:23:33	declining dynasties in Egypt so again again during these declining
[1232] 2:23:38	dynasties too they tend to put try to put a brave face on things so it doesn't
[1233] 2:23:45	look so bad and so bleak so anyway and a lot of these we have to understand too these are religious inscriptions
[1234] 2:23:52	okay these are religious inscriptions they are meant to be offerings to gods
[1235] 2:23:58	you don't put bad news on offerings to Gods you only put good news on offerings to gods
[1236] 2:24:04	this is like the unblemished lamb you don't give God a blemish lamb in Egypt you don't give Egyptian gods bad news
[1237] 2:24:13	so anyway thank you very much for the question and thank you very much for the sponsorship of the question
[1238] 2:24:23	8 51.
[1239] 2:24:39	all right 8 52. Jack Ray for five dollars sponsoring the bomb on question
[1240] 2:24:47	okie dokie off at 908 so flip down to 908.
[1241] 2:25:14	and Bob mode asks why does Egyptian art not use perspective and why are there temples in general so lacking in
[1242] 2:25:21	ornamentation uh okay that's two questions um
[1243] 2:25:27	why did not they not use perspective because they were basically right doing the writing on Stone
[1244] 2:25:34	it's really really difficult to do perspective on Stone so they're covering the stuff into stone
[1245] 2:25:41	so it's very very difficult to get that perspective and how they got closer to perspective was using low relief
[1246] 2:25:49	and we do actually have a few um paintings on Papyrus
[1247] 2:25:56	but on tombs on plaster that attempt to use perspective they're
[1248] 2:26:02	not good at it but they do attempt to use it like there's a there's a tomb and the fragment of the Tomb is in the
[1249] 2:26:09	British Museum and actually shows three singers and one of them is drawn in perspective
[1250] 2:26:16	so they didn't know about perspective so
[1251] 2:26:22	um but it wasn't it's not it's not something that was easy to do with the
[1252] 2:26:28	materials they had okay now why are the temples lacking in
[1253] 2:26:34	ornamentation they weren't they were highly they were highly decorated
[1254] 2:26:39	uh besides the low relief of the carvings they were also painted
[1255] 2:26:45	and you go to you you can see some of the paint still preserved at temples like at Medina Habu the mortuary Temple
[1256] 2:26:54	of promises the third they're still paint preserved there if you want to see what it would look like closer to when
[1257] 2:27:00	it was new go to dindara Temple and you just see beautiful spectacular paint in the walls I mean these were highly
[1258] 2:27:07	decorated very very beautifully done paintings so these were not meant to be just the
[1259] 2:27:15	carving of the release alone but carving of the reliefs with paint
[1260] 2:27:24	and they were very very colorful absolutely gorgeous so anyway thank you very much for the
[1261] 2:27:29	Super Chat uh to Jack Ray and uh thank you very much for the question
[1262] 2:27:56	uh BC for five girls Australian thank you very much for the Super Chat
[1263] 2:28:01	do we have clear examples of fulfilled prophecy where the text was very very clearly written before the events came
[1264] 2:28:07	to pass if so what's your favorite um my favorite is actually [Music]
[1265] 2:28:13	um the uh the prophecy of of Cyrus the
[1266] 2:28:19	Great now in that particular case the prophecy was written around the 8th Century BC
[1267] 2:28:25	yeah there's a lot of scars of post-dated um but there's really no reason to
[1268] 2:28:32	um Cyrus was a no name at the time uh Cyrus the first had been contemporary
[1269] 2:28:39	with uh uh the prophet Isaiah and
[1270] 2:28:46	um there's there's pretty pretty sound evidence to suggest that this was I mean
[1271] 2:28:52	even the documentary hypothesis you know well housing used to say uh prophets before pentateuch
[1272] 2:28:58	so you know text critical Scholars have been very very
[1273] 2:29:03	transparent at least about early dating of and they many of them believe that Isaiah came before the pentateuch so
[1274] 2:29:11	so I don't think there's there's any reason to doubt that but it's very clear from that that you
[1275] 2:29:18	know Isaiah is predicting that the Messiah or the sort of the the savior of
[1276] 2:29:24	the people from their Exile is going to be Cyrus a guy named Cyrus and it was Cyrus the second freed
[1277] 2:29:31	um the Israelites but there's other there's other um Messianic processes as well
[1278] 2:29:38	um not all prophecy though we have to be careful not all prophecy is meant to predict the future in fact the vast
[1279] 2:29:43	majority of it doesn't the vast majority of Prophecy is meant to show what's happening in your time
[1280] 2:29:51	so to make things clearer to give people a sense of what other times they're living in
[1281] 2:29:59	still anyway thank you very much for the Super Chat very very much appreciated and I hope that helped
[1282] 2:30:06	now we are kind of buzzing a little quick tonight here because we got actually so many questions and so many
[1283] 2:30:12	super chats we're trying to get them all in so and regardless I am going to quit at
[1284] 2:30:20	midnight so that's as late as I'm gonna go so just to give you all a heads up uh
[1285] 2:30:26	because I do have to go to work tomorrow so I'm going to cut it off at midnight regardless
[1286] 2:30:32	so just so everyone knows all right um Jack Ray for five dollars sponsor a
[1287] 2:30:39	bonbon question um
[1288] 2:30:51	so we got 908
[1289] 2:31:04	foreign unless I get some context there I really
[1290] 2:31:11	can't say anything about it I don't I haven't read he might want that but unless I have the text I can't
[1291] 2:31:17	read it I mean it would take probably 10 minutes to look that up
[1292] 2:31:27	don't tell him to ask next week you buy a bonbon uh
[1293] 2:31:35	a bonbon on that wife of Aman uh Book of the Dead uh 17
[1294] 2:31:40	restate that question next week so I actually have some time to look that one up I can't I can't comment on a text I
[1295] 2:31:45	haven't read so at least not one that I haven't read recently
[1296] 2:31:51	so I'll answer the question but you're gonna have to restate it next week
[1297] 2:32:01	okay protection
[1298] 2:32:18	uh bon bon what are your thoughts on neoplatonism and its influence on Christian doctrine do you think the one
[1299] 2:32:25	universal intellect Universal Soul distinction with different spheres works theologically
[1300] 2:32:30	uh not very well um there is some some allusions to
[1301] 2:32:36	platonism in the New Testament um at least the Pythagorean School
[1302] 2:32:43	uh like for example John 1 1. the word being uh the logos being as
[1303] 2:32:49	something that's often used in uh um platonic literature
[1304] 2:32:55	theoplatonism seems to be much more influential on gnosticism than it is
[1305] 2:33:01	actually on say um Christianity
[1306] 2:33:06	so I mean while neoplatonism was for part of the background of the biblical
[1307] 2:33:12	texts it wasn't highly influential it had some influence but not much
[1308] 2:33:19	so that's sort of my thought on this now a lot of church fathers were highly
[1309] 2:33:26	influenced by neoplatonism and that's how they sort of came up with a semi-aryan theory is because of their
[1310] 2:33:32	relationship to platonic and Aristotelian thought
[1311] 2:33:38	so I do have um I mean I don't buy neoplatonism so
[1312] 2:33:45	for me it's just not really even an issue but it's it's just I I don't think
[1313] 2:33:51	it works that well theologically depression
[1314] 2:34:09	okay okay I will take it's a 10 35 3 okay
[1315] 2:34:16	we'll take that as the next Bonbon question then Act
[1316] 2:34:22	so anyway I hope that answers your question thank you very much the question and thank you for Jack rate for sponsoring it
[1317] 2:34:36	okay we have one here
[1318] 2:34:43	we have a sticker from BC for five dollars Australian plus one bunny cookie
