[0] 0:00	[Music] foreign
[903] 1:42:57	worship now later on you have the synagogue movement
[904] 1:43:02	that's going to worship God but not in the same way as the high places
[905] 1:43:07	synagogue worship is going to be more along the lines of say study
[906] 1:43:14	praise prayer that sort of thing is going to happen in synagogues
[907] 1:43:20	but cultic ritual incense worship uh uh burnt sacrifices
[908] 1:43:27	incense grain offerings that has to be done through the temple in Jerusalem
[909] 1:43:35	so there is a difference in ritual practice that can only be done in in say the
[910] 1:43:42	temple at Jerusalem and what the high places tried to do was
[911] 1:43:47	democratize that sort of of sacrifice
[912] 1:43:54	and that was not permitted so the destruction of the high places the ashra was meant to curtail those
[913] 1:44:03	practices so that the say the Orthodox yahwehism
[914] 1:44:10	could say be the dominant means of which sacrifice was done
[915] 1:44:18	so it's hard to say what would be the equivalent in modern culture
[916] 1:44:26	uh because
[917] 1:44:35	well yeah universalism is a possibility here where where you have everyone worshiping their
[918] 1:44:42	own way open theism Maybe
[919] 1:44:47	you know open theism is a possibility where everyone is sort of has their own ideas of God and their own forms of
[920] 1:44:53	worship you know that sort of thing could be a possibility here
[921] 1:45:00	um it's hard to say because we don't have a
[922] 1:45:06	national religion like Israel had it didn't have a national religion it
[923] 1:45:11	did not have say prescribed methods of religion
[924] 1:45:18	uh
[925] 1:45:23	so it would be very very difficult to sort of derive a equivalent here because we're
[926] 1:45:30	not a theocracy now
[927] 1:45:35	what you could do is you could make a sports analogy out of this
[928] 1:45:40	you know you could say the official football is the NFL
[929] 1:45:46	but every high school has his own League every every high school team has a
[930] 1:45:52	football team it'd be kind of like saying well you can't play football because you're not the NFL
[931] 1:46:00	okay so you could make a sports analogy here but that's probably that would be it would be an analogy at
[932] 1:46:07	best so I I don't think it would be really it
[933] 1:46:12	would would be very very difficult here to try to draw an analogy because the circumstances are so different
[934] 1:46:18	I think it's like five places yeah
[935] 1:46:24	yeah I mean that's really yeah Millions
[936] 1:46:29	of the Christian Druids the the well how about this how about this
[937] 1:46:35	spirituality versus being religious you know this is that's probably the
[938] 1:46:41	closest modern religious equivalent the high places is those who claim to be
[939] 1:46:47	spiritual but not religious you know who are basically they don't go
[940] 1:46:52	to church but they're going to the seaside or taking a walk in the park they're worshiping God their own way
[941] 1:47:00	self-styled religion that's what the high places represent is self-style religion
[942] 1:47:07	and we do have a lot of self-style religion today and being good enough
[943] 1:47:14	yeah and and not just not just how you know
[944] 1:47:19	worship is done but what we believe about God you know the idea that we're good enough
[945] 1:47:26	to get to heaven on our own we're just good people you know there's there's a lot of
[946] 1:47:32	self-style religion that wants to paint God being a certain way that God himself
[947] 1:47:37	does not purport himself to be and the basic one in this day and age
[948] 1:47:49	if there's a God
[949] 1:47:57	I think that's our biggest yeah there's there's there is an aspect of entitlement that that is that people
[950] 1:48:04	have when they do come to God as my producer has just sort of pointed out here
[951] 1:48:10	so that does sort of frame this and probably the best way we
[952] 1:48:15	can here which is what we're talking about with high places is sell style worship
[953] 1:48:21	and the destruction of those high places was to prevent self-styled worship
[954] 1:48:29	so and I I hope that answers your Super Chat thank you very much for the for the question very very much appreciated
[955] 1:48:36	okay we have another one here from OS for photos thank you very much for the Super Chat I'm assuming that there is a
[956] 1:48:43	question below see if I can find it
[957] 1:48:50	OS just gave a five dollar Super Chat I don't see a question yet
[958] 1:48:58	uh not until the next one okay uh well um thank you very much for the uh
[959] 1:49:05	the Super Chat um very very much appreciate it
[960] 1:49:11	uh very much appreciate these this uh support of the channel because without
[961] 1:49:16	that support uh we would have a very very difficult time
[962] 1:49:23	continuing to answer your questions on a weekly basis we do very very much
[963] 1:49:28	appreciate all the support we get uh it puts food on our table
[964] 1:49:33	it pays for our bills uh so you know these these contributions
[965] 1:49:40	are very important to us and we very very much appreciate
[966] 1:49:45	all this support what we get so thank you very much for the Super Chat very
[967] 1:49:50	very much appreciate it okay
[968] 1:49:57	oh all right let's see here uh the next
[969] 1:50:02	Quest Super Chat we have is another uh one dollar Super Chat here
[970] 1:50:09	from Dean Salazar uh thank you very much the Super Chat
[971] 1:50:14	and let me see if I can find a question attached to that all right we found a question here
[972] 1:50:20	and Dean asks last one tonight what are your thoughts on katal hatok and its
[973] 1:50:26	potential interactions with the biblical world free flood Tower in Babel Etc I
[974] 1:50:33	feel like it interacts somehow okay let me just do here
[975] 1:50:41	just a quick look here
[976] 1:50:49	um
[977] 1:50:57	okay all right we're talking here I mean this
[978] 1:51:04	is a little out of my league because we're talking here a large uh Neolithic calculithic
[979] 1:51:12	settlement and turkey now I do have a friend who's very very much into this
[980] 1:51:19	uh she just she's into Anatolian prehistory so this would be
[981] 1:51:27	more her field to be very honest but
[982] 1:51:32	it's I think I think this is this is uh pre-babble
[983] 1:51:39	I think this is um is it pretty flood hard to say
[984] 1:51:44	uh my gut feeling is it's post flood
[985] 1:51:49	but I also think it's also pre-babble so
[986] 1:51:56	I think it falls somewhere in that that kind of range now how exactly does that interact with say
[987] 1:52:03	the biblical narrative is a difficult question because we're talking here about
[988] 1:52:09	Anatolia we are also talking about say the descendants of japheth if we are
[989] 1:52:16	take say the table of Nations here
[990] 1:52:24	and say the descendants of Noah himself so again I'm I'm thinking here that it's
[991] 1:52:30	post flood and pre-bedroom
[992] 1:52:37	so but I don't think there's a direct interaction here with the biblical text as well
[993] 1:52:43	and the biblical text does not try to interact with all these various Nations
[994] 1:52:48	either and I think I think that's one of the things we have to keep in mind when we look at say Genesis 10.
[995] 1:52:55	which is Genesis 10 is not trying to to map out every nation what happened to it
[996] 1:53:03	it's basically trying to give you a a world view from say the ancient
[997] 1:53:12	Israelite perspective of how the nation's sort of covered the Earth
[998] 1:53:18	it's not it's meant to be ethnographic uh and and in in many respects it does
[999] 1:53:24	follow Israelite biases okay so it's as much a political statement of
[1000] 1:53:31	say Israel's place in the universe as it is really a an attempt to to show
[1001] 1:53:38	the descendants of man that is probably more a political document than it is say a
[1002] 1:53:44	a genealogical document so with that said uh that's where I
[1003] 1:53:51	think it fits in to say the the the milieu of of of world history is its
[1004] 1:53:56	post flood and pre-battle so let me thank you very much for that
[1005] 1:54:01	super chat it's an interesting question I don't talk much about Anatolian archeology it's not really my as I say
[1006] 1:54:07	not my strong point I don't do a lot on our on Anatolia I've dabbled a bit on it
[1007] 1:54:13	on the hittite stuff but that's because I have to frequently do hittite stuff
[1008] 1:54:19	but anything prehittite is usually way outside of my wheelhouse
[1009] 1:54:26	so with that said thank you very much to Super Chat very much appreciated
[1010] 1:54:33	okay we got another question here from OS for ten dollars thank you very much for the Super Chat
[1011] 1:54:40	and he asks in Genesis 39 where Joseph prospered in Potiphar's house how would
[1012] 1:54:46	Joseph have been able to demonstrate his skills did Egyptians test their slaves would he
[1013] 1:54:53	have been brought with spot with certain purpose in mind oh yeah
[1014] 1:54:59	totally uh slaves in many ways were finished products
[1015] 1:55:07	they were bought with certain skills in mind now Joseph being fairly young could
[1016] 1:55:14	have been trained so there was probably some training that
[1017] 1:55:24	potiphar invested in Joseph
[1018] 1:55:29	he was what was called an Emira in Egyptian and Emmy raw is the Egyptian word for overseer
[1019] 1:55:36	and we're told in the text that that
[1020] 1:55:42	Joseph found favor and was put over the household of potiphar
[1021] 1:55:49	so he would have probably had to have been relatively good at say accounting skills Reading Writing
[1022] 1:55:56	and these were skills that many slaves did pick up in Egypt they were trained in it and they had to do it for their
[1023] 1:56:02	jobs even if say the head of the house didn't read the the overseer the Emira he had to
[1024] 1:56:12	just because he had to keep an account of the grain that was collected how many
[1025] 1:56:17	uh reams of cloth were were made you know these were common everyday accounting features that every overseer
[1026] 1:56:25	would have to do for a major household and potiphar as captain of the royal
[1027] 1:56:31	guard would have had a major household so absolutely he would have definitely
[1028] 1:56:38	been at least educated he would have had to have shown some aptitude in these things
[1029] 1:56:44	to have been selected for education would they have tested them no but what
[1030] 1:56:49	they would have done is give them tasks as a kid give them a task see how he does if he
[1031] 1:56:55	does well give him better bigger and better tasks I mean this is this is common sense management essentially
[1032] 1:57:03	so so yeah absolutely you know there would have there would have been at least
[1033] 1:57:09	every every task he would have been given would have been a kind of test to show aptitude
[1034] 1:57:17	was he bought with a certain purpose in mind probably not he was probably bought
[1035] 1:57:22	with as a young child that could have been moldable that could have been groomed to to take on more
[1036] 1:57:29	responsibility but you know people have even back then they bought
[1037] 1:57:37	um young slaves and they turned out to be Duds you know dullards
[1038] 1:57:44	uh there's a particular ostragup from dear El Medina
[1039] 1:57:50	uh basically a message was sent to a stone
[1040] 1:57:57	cutter in the field in in probably in Kings Valley they were working on tombs in Kings Valley at the time
[1041] 1:58:05	and the message said it was sent by a a young boy a courier
[1042] 1:58:11	from the village to to the worker and the message said the message was on
[1043] 1:58:17	the on the message was written you know please put your reply in writing because
[1044] 1:58:24	the boy is an idiot
[1045] 1:58:35	so you know not every young young lad in in Egypt
[1046] 1:58:41	was was Prime material okay
[1047] 1:58:48	you know apparently that particular messenger had a had a had a reputation for messing up
[1048] 1:58:57	so you know what can you say you know it's just like okay he's you know you can't
[1049] 1:59:04	fault the kid that he's he's not the brightest bulb in the in the pack but but Joseph was
[1050] 1:59:11	and Joseph was a a bright lad and potiphar would have given him tasks and
[1051] 1:59:17	he would probably perform them well and given more tasks so you know at with that in mind he
[1052] 1:59:24	probably would have built for himself quite a reputation first aptitude his organizational skills his ability to
[1053] 1:59:32	read write and to do basic accounting factions that were necessary as an
[1054] 1:59:37	overseer and he would have taken those skills and and
[1055] 1:59:42	basically used them for when he became busier over Egypt
[1056] 1:59:49	so that shows you the kind of aptitude he would have had that he could take those transferable skills from Magic
[1057] 1:59:55	household to managing a country so
[1058] 2:00:01	we can only infer from this that he was incredibly intelligent
[1059] 2:00:07	so anyway I hope that helped thank you very much the Super Chat very very much appreciate it
[1060] 2:00:20	okay another one from OS for five dollars thank you very much for the Super Chat and he says I know you don't talk about
[1061] 2:00:28	denominations but what is your advice to someone looking for a church thank you okay
[1062] 2:00:34	uh yes I do have some advice for looking for a church I don't we on this channel
[1063] 2:00:40	we don't die with anyone denomination we leave that to the conscience of the
[1064] 2:00:46	viewer to choose whatever denomination if you are looking for a church and I'm
[1065] 2:00:51	gonna stress here at Christian Church okay there are other kinds of churches out there
[1066] 2:00:56	okay those have their own particular criteria we're not going to cover those
[1067] 2:01:02	because I'm not going to tell you how to select a non-Christian church but a Christian Church uh and the reason I'm not going to tell
[1068] 2:01:08	you this how to select non-creation church is I have no expertise in that okay and we don't
[1069] 2:01:16	it's a Christian channel so we're going to tell you how to do a Christian Church okay
[1070] 2:01:22	so if you're when you're selecting a church I was to say okay first thing is get the
[1071] 2:01:27	doctrinal statement I mean this is fashion this is a fascinating exercise all and so yeah this is a new church
[1072] 2:01:34	I think the first thing you should ask for is their doctrinal statement some of them well many of them will go
[1073] 2:01:41	what's that huh doctoral statement what's that I mean we we did this we do this at every
[1074] 2:01:47	church we visit is we ask for the doctrinal statement what do you believe that's amazing the responses you get
[1075] 2:01:54	uh I had I had there was one I asked and I just let her
[1076] 2:02:00	sort of hang there for like which church it is okay it was Willow Creek it was
[1077] 2:02:05	Willow Creek we visited Willow Creek the big mega church in Illinois okay
[1078] 2:02:12	I went there and they had a visitor center and so okay I mean I mean that was a weird Church anyway it looked like
[1079] 2:02:18	you were walking through an airport but I've visited the visitor center and I asked for the doctoral statement
[1080] 2:02:25	optional statement doctrinal statement he thinks and things and things in like 20 seconds go by I
[1081] 2:02:31	mean you should wait if he waits for a long time oh what we believe
[1082] 2:02:41	okay okay so get their doctoral statement
[1083] 2:02:49	find out what they believe it's fascinating especially once you have like been to like several churches
[1084] 2:02:55	and you start looking at them side by side you get very very
[1085] 2:03:01	yeah and it's exegetical apologetics doctrinal statement what's that bye
[1086] 2:03:08	yeah wow um but you get them and you start looking at them side by side and you see some
[1087] 2:03:15	very very interesting things when doctrinal statements really interesting you'll see
[1088] 2:03:21	uh there'll be like uh the essentials always look for the essentials you know
[1089] 2:03:27	like the Trinity isn't essential salvation by grace through faith is an essential
[1090] 2:03:34	um the aversion birth is an essential the crucifixion and resurrection of
[1091] 2:03:39	Jesus Christ is an essential um second coming of Jesus is an essential you know there are Essentials
[1092] 2:03:46	of the Christian faith that any good church has to have okay
[1093] 2:03:53	then once you get past once a church gets passed say a good
[1094] 2:04:00	uh analysis of the essentials then you can look at their secondary
[1095] 2:04:05	doctrines and then at that point you have to ask is this a good fit for me and I live with the secondary issues the
[1096] 2:04:12	secondary beliefs now it's going to come down to this really
[1097] 2:04:19	there's no perfect Church if you're well studied in the Bible
[1098] 2:04:25	there's going to be something you disagree with in any church every church is going to have something
[1099] 2:04:31	you disagree with if you are a student of the Bible okay
[1100] 2:04:37	if it's going to come down to though is this a place where you can have good
[1101] 2:04:43	community is the secondary issue is going to be something you can live with
[1102] 2:04:50	is it someplace you can serve that's a huge one it's one that people people a
[1103] 2:04:56	lot of people go to churches thinking what am I going to get out of this it's the wrong question
[1104] 2:05:01	it's a wrong question the right question is how can I serve in
[1105] 2:05:07	this church because if you serve in the church you're vested in the church
[1106] 2:05:14	and you're part of it you're part of the body of believers
[1107] 2:05:22	this is probably the second most the the other three questions it doesn't have the essentials of the
[1108] 2:05:29	Christian faith can I live with a secondary belief systems
[1109] 2:05:34	and then can I serve if you're in a church that can't serve you can't function with your spiritual
[1110] 2:05:40	gifts there was uh one of my
[1111] 2:05:47	I asked a question once you know there's a there's an estimate based on spiritual
[1112] 2:05:52	gift surveys that 80 percent of people in churches do
[1113] 2:05:58	not use their spiritual gifts for the kingdom now
[1114] 2:06:03	I'm just a doctor this um a physician
[1115] 2:06:09	and I said what would happen if 80 of the cells in your body stopped working
[1116] 2:06:17	and he said well you'd have chronic you'd you'd have organ failure the whole
[1117] 2:06:23	body would die kind of like what were the churches today we are living in a time where 80
[1118] 2:06:30	percent of Christians of members of the body of Christ aren't using their
[1119] 2:06:35	spiritual gifts for the body of Christ
[1120] 2:06:40	so the hands not acting like the hand the spleen's not acting like the spleen the heart's not acting like the heart
[1121] 2:06:46	the lungs are not acting like lungs everything has stopped working
[1122] 2:06:51	this is one of the reasons why a church is in such crisis today
[1123] 2:06:57	is because the the body of Christ is not serving the body of Christ
[1124] 2:07:03	it's serving itself every cell is serving itself
[1125] 2:07:10	and this is called cancer not the body of Christ
[1126] 2:07:17	cancer consumes it gives nothing back
[1127] 2:07:23	though as I said the third and really are really that really important question is how can I serve this church
[1128] 2:07:31	if there's no way for you to serve the church and some churches are organized that you can't serve in them
[1129] 2:07:38	find another church because you won't be part of the church you'll be cancer there
[1130] 2:07:47	you need to be part of a church where you can be part of the body of Christ as it says in in Ephesians the Mysterion
[1131] 2:07:55	the mystery of many parts but one body
[1132] 2:08:00	so so those are my tips for choosing a church look at the doctrinal statements
[1133] 2:08:06	the make sure the essentials check out the secondary issues can you live with
[1134] 2:08:13	those additional doctrinal beliefs you don't have to agree with them all
[1135] 2:08:18	but you have to be able to live with them and third can you serve
[1136] 2:08:25	if you can if everything passes those tests then you've gotta God got a church that
[1137] 2:08:32	is is probably a good church one that you can actually Thrive and spiritually
[1138] 2:08:38	grow in uh keeps learning can women serve in
[1139] 2:08:44	leadership it depends it'll depend on the church some Churches allow women in leadership
[1140] 2:08:50	some don't again is this a secondary issue you can live
[1141] 2:08:56	with do I think women can serve leadership absolutely I think women can serve in
[1142] 2:09:02	leadership I have no problem with women serving in leadership but again that's going to depend upon
[1143] 2:09:09	which church you're talking about there are some that are very strict about this
[1144] 2:09:15	am I comfortable in those churches no I'm not on those churches
[1145] 2:09:21	okay but I'm also not going to denigrate those churches too for that they have
[1146] 2:09:26	their reasons and they have their their under particular scriptural understanding of that and I'm not going
[1147] 2:09:33	to say I'm not going to get on my high horse here and you know make a moralistic rules as saying you
[1148] 2:09:39	know a church must always include women in leadership again I'm understanding to the fact that
[1149] 2:09:45	all churches Traditions are not the same
[1150] 2:09:51	but at that same point too I personally think that is acceptable
[1151] 2:09:58	for women to be in leadership foreign
[1152] 2:10:04	so anyway I hope that answers your question on um on uh what's my advice for someone
[1153] 2:10:11	looking for a church uh again I hope that you found that helpful and again
[1154] 2:10:16	those three questions you can answer those three questions you got yourself a potential church
[1155] 2:10:21	so anyway thank you very much for the Super Chat very very much appreciate it
[1156] 2:10:30	okay and
[1157] 2:10:36	okay
[1158] 2:11:17	okay we got here another one from daffa rafaeli
[1159] 2:11:22	for 35 000 um I forgot what that was
[1160] 2:11:35	a rupee is it rupee rupiah okay uh for 35 000 Indonesian
[1161] 2:11:43	rupiah well thank you very much for the Super Chat um very much appreciated Okay so
[1162] 2:11:50	question below Mark for the Q so there it is okay
[1163] 2:11:55	how fluid is the Old Testament text depends what you mean by fluid
[1164] 2:12:02	the fluidity consists of what well then depends what you mean by fluid how do
[1165] 2:12:07	they change or corrupt the text well that's a that's the billion dollar
[1166] 2:12:14	question Scholars said the Old Testament have fluid text the proof is in the Dead Sea
[1167] 2:12:20	Scrolls now I think that that's personally a misinterpretation of the
[1168] 2:12:25	Dead Sea Scrolls now I know there's a lot of Scholars today
[1169] 2:12:31	that do say because we have a lot of variants of the text in the Dead Sea Scrolls that the Old Testament texts are
[1170] 2:12:39	very fluid and the fluid means that people could change them willy-nilly that's what the
[1171] 2:12:45	scholars mean is that changes could be arbitrary and you had Corruptions of the texts
[1172] 2:12:51	many intentional and that ancient copyists didn't care to
[1173] 2:12:57	get the text right here's the problem I have with this
[1174] 2:13:04	is that what we are dealing with is by the time of the Dead Sea Scrolls
[1175] 2:13:11	you have roughly 1200 years of copying going on
[1176] 2:13:19	but you look at say the New Testament texts
[1177] 2:13:24	where you have 300 000 variants of the New Testament texts
[1178] 2:13:31	over the 2000 years you can't make the same argument
[1179] 2:13:37	you know there's no there's no question that the New Testament wasn't a fluid text or that was a fluid text you know
[1180] 2:13:44	almost every new testament scholar is going to basically say that the New Testament texts weren't fluid
[1181] 2:13:51	but there are many variants foreign just the effect of human beings copying
[1182] 2:13:59	things over and over and over again you know some are going to add a little
[1183] 2:14:06	bit here some are gonna you know you're going to have errors like homeostilutin where pieces of text are going to drop
[1184] 2:14:13	out you know you're going to have mistakes
[1185] 2:14:19	you're going to have imitations Corrections people think oh well that can't possibly treat true so I'll change
[1186] 2:14:24	it this way now that happens I think the idea of these texts has
[1187] 2:14:31	never been that it's just they changed it on a whim
[1188] 2:14:36	they were always trying to think that think through the text as they copied it
[1189] 2:14:43	sometimes to the detriment they would change it one way and then the next Generation go hey wait
[1190] 2:14:49	that's not right so change it back this is how we get the katave and Curry
[1191] 2:14:55	by the time the Mazel REITs get their hands on the text uh and these are the these are the uh
[1192] 2:15:02	um Jewish scribes of the 8th through 10th centuries that are basically
[1193] 2:15:07	copying and filling in the vowel points in the in the Continental
[1194] 2:15:16	text they're going to go wait now this is what the text is written how it's
[1195] 2:15:21	written but this is how it should read and there
[1196] 2:15:26	they know that they're they're thinking here that there's an error here in the text but they're not confident enough to
[1197] 2:15:34	change the text so they're going to say okay it's written this way but it should be read
[1198] 2:15:39	this way so that's how they're going to do it
[1199] 2:15:46	but there's been a whole there's thousands of years of textual copying
[1200] 2:15:53	that happened before the maserites and this is why we have so many variants
[1201] 2:15:59	of the Old Testament is because of this
[1202] 2:16:05	this sort of uh copying like for example
[1203] 2:16:10	we find in say um the Samaritan pentateuch we find say the
[1204] 2:16:19	Israelites were in in Egypt and Canaan you know 430 years whereas in the in the
[1205] 2:16:27	maseratic text they reversed or the other way around I don't remember which which one but one text has it Egypt and
[1206] 2:16:34	Canaan and the other text has a Canaan in Egypt so it's essentially this the same
[1207] 2:16:40	contents but they're just they just got flipped one of those texts got flipped
[1208] 2:16:45	during a copy so it doesn't doesn't imply all these
[1209] 2:16:53	variant texts that we find in the Dead Sea Scrolls doesn't necessarily indicate that the text was
[1210] 2:17:01	fluid but it does indicate that there were a lot of copies
[1211] 2:17:07	and if you get a lot of copies that are done by human beings you're going to get a lot of variance
[1212] 2:17:12	this is what we find with the New Testament and I think it's reasonable that to a reasonable explanation for the
[1213] 2:17:20	amount of variations that we have in say the Dead Sea Scrolls
[1214] 2:17:25	so I would be very very careful to use that term fluidity because it does it's
[1215] 2:17:32	a loaded piece of language that does seem to suggest
[1216] 2:17:38	that people didn't care about the copy I think the fact that they were making Corrections all along the way and
[1217] 2:17:45	updates men's that means they cared a lot about the copy and to get it right
[1218] 2:17:51	they just didn't because that's being human you're gonna make mistakes when you copy
[1219] 2:17:58	things that's just human be hoping beings do this you know copy the same
[1220] 2:18:05	I mean I mean I don't think there's any student in high school that wasn't given like a hundred lines to write out as a
[1221] 2:18:11	punishment by the time you get to 9.98 you know you're starting to make mistakes the same same thing copied over
[1222] 2:18:17	and over and over again oh you know that's just that just happens is the
[1223] 2:18:25	more you copy something it's bound to you're bound to have mistakes creep into the text
[1224] 2:18:32	so anyway I hope that answered your question thank you very much for the Super Chat and very very much appreciate
[1225] 2:18:37	it okay
[1226] 2:19:06	here we have the camel upper 2 here for ten dollars it's good to see you here tonight uh glad you could join us
[1227] 2:19:13	and he asked yeah I already got it
[1228] 2:19:20	okay so I'm just cut I'm going a little slow here because I don't want to miss Jack Ray because I already saw it uh thank you
[1229] 2:19:27	Jack Wright uh we'll get to yours in a moment here
[1230] 2:19:32	and the camel leopard says or sorry come all apart says is hasatan in the Book of Job meant
[1231] 2:19:40	to be the devil or an anonymous Angel within Divine Council who is acting as
[1232] 2:19:45	an accuser what should be taken away if it is in fact the devil all right now
[1233] 2:19:52	the fact we're dealing with the Book of Job we're dealing with poetry uh I don't think we can necessarily
[1234] 2:20:00	equate the hasatan in the Book of Job with the Devil now he is the devil is going to be
[1235] 2:20:08	equated with hasatan in other places and hasatan is an adversary that's what
[1236] 2:20:17	hasitan means it means adversary okay
[1237] 2:20:22	so what we could what we get from The Book of Job is that there is a accuser
[1238] 2:20:29	okay it might be the devil that's a possibility and now it's a possibility that we shouldn't immediately disregard
[1239] 2:20:39	because God in the Book of Job asks asks the hasatan hey where have you been
[1240] 2:20:47	and the hasitan says oh I've been to and throw over the Earth
[1241] 2:20:53	and this observative yours job has come to my attention So within the Divine Council that we see
[1242] 2:21:02	in the Book of Job the hasitan
[1243] 2:21:07	is not a regular constantly sitting member
[1244] 2:21:13	he's sort of a member ad hoc
[1245] 2:21:18	now given the fact that he's a member ad hoc does raise suspicions that he could be
[1246] 2:21:25	the devil when what we mean by the devil here is the Fallen cherubim in the
[1247] 2:21:31	Garden of Eden the one that tempted Eve okay but it's also true here that in the book
[1248] 2:21:38	of job hasaton is a job title it is one of the Divine counsel
[1249] 2:21:46	who is tasked with the the job of being an
[1250] 2:21:53	adversary against job whether that has been by appointment by God self-appointment or by appointment
[1251] 2:22:00	by the Divine counsel we're not told okay
[1252] 2:22:06	but the hospital here has taken it upon himself to be the adversary to be the prosecutor
[1253] 2:22:13	against job so
[1254] 2:22:21	what is to be taken away if it is in fact the devil if it is in fact the devil then what we take away from this
[1255] 2:22:28	is he has taken it upon himself to be the accuser
[1256] 2:22:33	of all mankind not just job that this was his sort of role in the
[1257] 2:22:40	Divine Council was to to bring mankind down
[1258] 2:22:47	if he's just a say a random prosecutorial spirit
[1259] 2:22:53	then it is possible that he is part of the Divine Council
[1260] 2:22:59	did his job and then returned to the Divine Council
[1261] 2:23:04	my leaning on this is more than it is again more towards the being the devil
[1262] 2:23:11	than it is say being just a random member of the Divine Council
[1263] 2:23:17	I do think in this particular case that if it is the devil though it is he is he
[1264] 2:23:23	would be one of those say cherubim one of those throm cherubim as is identified in Ezekiel
[1265] 2:23:30	and I think that it would be he's he's different materially than say other
[1266] 2:23:38	members of the Divine Council and the Divine council is made up of various different
[1267] 2:23:44	types of spiritual entities it's not just one spiritual entity it's just many types of spiritual entities on the
[1268] 2:23:49	Divine Council cherubim are and and seraphim are just some members of that there are other
[1269] 2:23:56	Spirits as well but that's sort of my take on it I mean we
[1270] 2:24:03	don't get we're not completely certain about this so I don't want to make make it seem
[1271] 2:24:08	like you know hey it's it's absolutely the devil no we're not sure about that but I think it is the text is suggestive
[1272] 2:24:15	that this is a rogue spirit this is not a spirit that's normally on the Divine Council he's an ad hoc member
[1273] 2:24:22	because he is an ad hoc member that he is probably the devil
[1274] 2:24:27	so that's sort of where I kind of stand on that anyway thank you very much for the Super Chat this is hasatan here is
[1275] 2:24:34	definitely a a job function it's not a name and we don't actually get the name of of
[1276] 2:24:40	the deity of the sort of the entity involved here so all right thank you very much for the
[1277] 2:24:45	Super Chat very very much appreciate it
[1278] 2:24:54	all right
[1279] 2:25:02	next question here is also from the Kamal part
[1280] 2:25:09	for five dollars thank you very much for the Super Chat if the Apocrypha weren't intended to be
[1281] 2:25:15	in scripture why were they included in the Septuagint because the Septuagint took a kitchen
[1282] 2:25:21	sink approach to Jewish scriptures you know and it included everything they
[1283] 2:25:28	thought was worth including it also included pseudopigrapha
[1284] 2:25:36	okay so the Septuagint had a lot of stuff in it extra stuff
[1285] 2:25:42	so it's one of the things we have to be a
[1286] 2:25:48	little careful about the Septuagint is it's not really a great standard of
[1287] 2:25:54	canonicity foreign
[1288] 2:26:07	oh yeah okay so they'd rather included yeah the the
[1289] 2:26:13	whole the whole translational philosophy uh the Septuagint was to
[1290] 2:26:19	include as much in it as possible okay the the idea of the Septuagint was
[1291] 2:26:26	to take as as a broad a set of texts as possible
[1292] 2:26:33	this is why we have many of the longest say books the longest editions of
[1293] 2:26:39	certain books um and they basically
[1294] 2:26:44	translated that so that nothing got excluded
[1295] 2:26:50	so that's why I say the Septuagint took a kitchen sink approach this is why we find say extended
[1296] 2:26:58	versions of say Daniel in the Septuagint it's not ecclesiasticus in the
[1297] 2:27:03	Septuagint you know it's a very long book it's it's many times longer than Ecclesiastes
[1298] 2:27:10	it took Septuagint took the longest manuscripts it could find and translated
[1299] 2:27:16	those this is why it also includes this set um the Apocrypha and also some
[1300] 2:27:23	pseudopigrapha because it did take that it didn't try
[1301] 2:27:28	to answer questions of canonicity and I think to use the Septuagint to answer questions of canonicity is to ignore the
[1302] 2:27:36	translational philosophy of the Septuagint translators and that translational philosophy is to
[1303] 2:27:42	include it all as broadly as many possible readings
[1304] 2:27:48	crammed in there as they can it's also why we find many extended
[1305] 2:27:54	readings because the Septuagint is going to do that
[1306] 2:28:00	it does it with say Deuteronomy 32 where it adds a extra long readings in there
[1307] 2:28:07	so I think this is what we have to this is the takeaway from the Septuagint is
[1308] 2:28:13	it's really going to to be ex it's an exhaustive it's an exhaustive
[1309] 2:28:18	translation it's the how do I put this
[1310] 2:28:25	my translation or Greek okay
[1311] 2:28:35	that's the Amplified Greek Bible okay
[1312] 2:28:44	yeah it's it's really I mean it's it's not it's not as quite as ridiculous as the Amplified Bible you know the
[1313] 2:28:50	Amplified Bible takes every definition of a word and just you know strings it out in its translation but
[1314] 2:28:55	but that's what the the Septuagint in a similar matter is trying to take as many
[1315] 2:29:01	texts Ram them all in and do a translation of every possible reading within a text
[1316] 2:29:10	okay so it's trying to be thorough it's trying to be comprehensive
[1317] 2:29:17	but it is not trying to be canonical so as long as you understand that the
[1318] 2:29:24	Septuagint is not trying to be canonical take it for what it is
[1319] 2:29:29	it's an it's a good instead of Greek translations of an exhaustive set of texts
[1320] 2:29:36	and that is what you would Septuagint was trying to achieve
[1321] 2:29:42	a good exhaustive translation from the broadest possible text to serve a Greek community
[1322] 2:29:50	who might have various readings so anyway that's why they included the
[1323] 2:29:57	Apocrypha pseudopigrapha and other books thank you very much to the Super Chat
[1324] 2:30:02	very very much appreciate it
[1325] 2:30:26	okay I think we're getting close to
[1326] 2:30:31	Jack right here nope we got 123 Sushi here first
[1327] 2:30:38	okay uh one two three four five sushi for two dollars thank you very much for Super Chat
[1328] 2:30:44	uh for Old Testament critical uh textual
[1329] 2:30:49	criticism has Cochin Torah been studied I'm not sure because I don't know off
[1330] 2:30:56	the top of my head was coaching Torah is though I'd have to probably look that up
