[0] 0:00	[Music] foreign
[901] 1:43:41	great great question all right let's take that super chat now uh from the Camilla part for two dollars
[902] 1:43:48	thank you very much he says long question you'll find it in the world
[903] 1:43:54	below okay and part one was Israel meant to have a
[904] 1:44:02	human King in Canaan or have Yahweh as king if not why are there guidelines for
[905] 1:44:07	Israel like Israelite kings in the Torah okay
[906] 1:44:17	part two if they were why did it take until the time of Samuel or Samuel 8 for
[907] 1:44:23	them to request one why was Samuel against the idea it seems to have been
[908] 1:44:29	prophesied in Deuteronomy 17 14 so why wait so long okay great set of questions
[909] 1:44:36	let's take this one bit at a time okay
[910] 1:44:43	now for your part one of your question was Israel meant to have a human King in
[911] 1:44:48	Canaan or have uh Yahweh as king it was meant to have
[912] 1:44:55	yahweh's King okay that was it was meant to be a Theocratic Kingdom with yahweh's King
[913] 1:45:04	now that was the intent that see that we call that the Divine will of God the perfect will of God the
[914] 1:45:11	perfect will of God was for Israel to have Yahweh as king
[915] 1:45:16	your second question if not why are there guidelines for is Israelite kings
[916] 1:45:23	in the Torah all right for the same reason that there are
[917] 1:45:29	guidelines on slavery in the Torah okay it's basically along the lines uh or
[918] 1:45:37	divorce in the Torah it's not that God is approving these
[919] 1:45:42	things but people are going to do it anyway
[920] 1:45:47	so just like you have divorce mentioned in the Torah God doesn't approve a
[921] 1:45:52	divorce but people are going to do it anyway so if people are going to do it anyway
[922] 1:45:59	there's going to be guidelines for how you do it likewise even though God did not intend
[923] 1:46:07	for Israel to have a king there are guidelines for it anyway
[924] 1:46:13	such as he's not to accumulate much gold when he comes to the throne he's
[925] 1:46:19	supposed to create a copy of the law for himself for him to read every day
[926] 1:46:25	he's not some have many wives or many horses I don't think there's a single one of
[927] 1:46:30	those the Israelite Kings didn't break but
[928] 1:46:35	uh to your part two here if they were why did it take until the
[929] 1:46:42	time of Samuel for them to request one essentially they start off with good judges
[930] 1:46:49	the judges were sufficient up until that point
[931] 1:46:55	but you ended up with a bad judge these several bad judges at the end you know you started off with good judges you
[932] 1:47:01	ended up with bad judges drift this is what's called iniquity or drift
[933] 1:47:08	the nation of Israel start off with good judges
[934] 1:47:14	good leaders people who are trying to somewhat up here even though a lot of most of them
[935] 1:47:20	were nasty idolaters you did have some people in Israel but slowly the nation drifted
[936] 1:47:29	with bad to worse to horrid judges
[937] 1:47:34	Samson being the worst jephthah being bad you know bad judges it's why they wanted
[938] 1:47:42	a king okay so that's what that's what prompted
[939] 1:47:47	because you're supposed to go right from sort of the Book of Judges into first Samuel
[940] 1:47:53	sort of the train of thought here is you're ending off in Samuel
[941] 1:47:58	where or sorry the Book of Judges where it says Israel had no king and everyone did what was right in their own eyes
[942] 1:48:06	you know and it ended up in this that that sort of lack of good judges end up
[943] 1:48:11	in almost the complete destruction of the tribe Benjamin
[944] 1:48:17	so you know they were Israel was on the course of destroying itself through bad
[945] 1:48:24	judges bad leaders and the general iniquity of the nation
[946] 1:48:33	so it took up to that point to for the people to say okay we've had enough
[947] 1:48:40	we want a king we want a king like other other nations
[948] 1:48:45	okay now why was Samuel against the idea
[949] 1:48:52	he was against the idea because he wanted his sons to become judges his sons were good
[950] 1:49:00	but it also was seeing that
[951] 1:49:05	his son's his sons were bad men Daniel's Sons were not good men
[952] 1:49:14	so it would have been more of the same of bad judges
[953] 1:49:22	so and Sam is like every other father to be honest
[954] 1:49:28	every father wants to see their sons you know Thrive Prosper back then the way
[955] 1:49:34	you saw your sons Prosper as they take over for you Samuel was the final judge of of Israel
[956] 1:49:41	and he was a good judge but those who had come to replace him his
[957] 1:49:47	sons were not going to be good judges they were going to be Wicked judges
[958] 1:49:54	but that doesn't prevent a father wanting their sons to take over
[959] 1:50:00	now this happened uh at flush Seminary you know uh you know the guy who founded
[960] 1:50:05	Fuller Seminary you know he was a very very good man he was a learned man
[961] 1:50:12	Evangelical man his son went off and got his PhD at a
[962] 1:50:20	basically a liberal Seminary came back a practical atheist and the whole seminaries just sort of went down the
[963] 1:50:26	spun down the toilet after that but his father loved his son too much
[964] 1:50:32	and put him in the presidency after him
[965] 1:50:37	same thing with Samuel love his son so much that he wanted to
[966] 1:50:42	put him in the judgeship even though they were not fit for it
[967] 1:50:50	Samuel was trying to protect his posterity in short that's what he was trying to do he's
[968] 1:50:55	pretending to protect his posterity but the time the judges was over
[969] 1:51:04	okay God however protects Samuel's posterity in other ways by making his posterity
[970] 1:51:11	Temple singers you know and you can find more details on that in first Chronicles uh chapter
[971] 1:51:17	six verse 33 to 37. okay and your final questions it seems to
[972] 1:51:22	have been prophesied in Deuteronomy 17 14 so why wait so long again we have to
[973] 1:51:28	understand what prophecy is now we're going to just pull that quickly up here just to get reading here
[974] 1:51:35	uh Deuteronomy
[975] 1:51:46	174 and if it is told to you so this is a 14 sorry 18.
[976] 1:51:54	when you enter the land which the Lord your God gives you and you possess to live in and you say
[977] 1:52:00	and she will set a king over me like all the nations who are around me you shall surely set one set a king over you whom
[978] 1:52:07	the Lord your God chooses once among your countrymen you shall set as king over yourselves
[979] 1:52:14	you may not put a foreigner over yourselves who is not your countrymen okay
[980] 1:52:22	so it's basically not saying you shall do this it's not prescriptive it's if
[981] 1:52:29	you when you do this okay you know there's that you know there is that that sort of you know
[982] 1:52:37	when you enter the land and you say this there's a condition set of conditions
[983] 1:52:44	okay basically it's it's basically the whole it's not the ideal
[984] 1:52:51	it's never the ideal in this case for the Israelites to have put a king over them
[985] 1:52:56	but they will at one point wants to do that like the other nations
[986] 1:53:04	so basically they try to it's what seems to have gone on here is
[987] 1:53:11	that it wasn't that it was prophesied that they needed this they should have
[988] 1:53:16	had this but it was going to happen at some point because of their faithful faithlessness
[989] 1:53:23	more like yeah yeah as my my producer said you
[990] 1:53:30	know he's got shaken his head going gonna do this at least do it this way
[991] 1:53:35	if you're going to do something so stupid don't do it in a stupid way it's more along those lines
[992] 1:53:43	yeah do smartest manner possible okay
[993] 1:53:48	as many warnings to the Israelites too that you know once you have a king things are going to happen
[994] 1:53:56	you know this this consequence of having a king he's going to tax you he's going to conscript you
[995] 1:54:02	you know for labor he's going to inscript your kids to go to war
[996] 1:54:07	you know he's gonna take your children to be his wives you're not going to choice choice in the
[997] 1:54:13	matter no go so having a king comes with some big negatives
[998] 1:54:20	and Israel's warned about this and they say oh we also want a king anyway okay
[999] 1:54:25	just do it this way so that's why it took so long is because
[1000] 1:54:30	you had to have that sort of you know they try to do it under the
[1001] 1:54:36	judges you know try to at least God at least tried to get them going in the right
[1002] 1:54:42	direction with the judges but the iniquity of the nation and it's at its results
[1003] 1:54:50	so anyway I hope that answers your question or at least provided some insight to what's going on in these passages
[1004] 1:54:55	thank you very much for the Super Chat very very much appreciated
[1005] 1:55:01	okay our next couple super chats we got
[1006] 1:55:10	we got one here from uh BC for ten dollars Australian thank you very much for the Super Chat
[1007] 1:55:17	what would you say are some of the best examples of artifacts from other nations that show they considered Israel to be a
[1008] 1:55:25	nation how early can we more or less prove Israel's nationhood okay
[1009] 1:55:33	the earliest one is probably the mernep the Stila and that dates to about 1217 BC
[1010] 1:55:42	and it's about King renepta defeating the libyans but there's a blue poetic
[1011] 1:55:48	section at the end where it talks about one of his campaigns into Kanan
[1012] 1:55:53	and he basically takes the route into up the coastal plain across the Jezreel
[1013] 1:55:58	Valley and down into say the uh shefela Valley
[1014] 1:56:05	and he's his goal is really to conquer geser because they're an upstart Um Kingdom that's doing bad things but
[1015] 1:56:13	they also encounter tribal groups of Israelites at that time and that's the
[1016] 1:56:18	first time we find the name Israelite mentioned in any um foreign text period
[1017] 1:56:26	so that is probably the that's probably the earliest example that we have of Israel being mentioned
[1018] 1:56:33	okay we do have the next one is sort of a
[1019] 1:56:39	kind of a leap in time and it dates to I believe about the 9th century and it's the moabite stone
[1020] 1:56:45	where King mesha king of Moab and it's written by him
[1021] 1:56:51	has to fight both the king of Judah and he's finding the kings of Judah
[1022] 1:56:58	Israel and Edom
[1023] 1:57:03	so the you do see that in those cases you
[1024] 1:57:10	see the the um uh johoram being mentioned here in
[1025] 1:57:18	um as it's coming from the house of Omri so you do see these these various
[1026] 1:57:24	Regional players here that we would you know take from the biblical text as
[1027] 1:57:30	being National identities now if you've got a king of Israel you've got a Kingdom of Israel if you've got a king
[1028] 1:57:36	of Judah if you've got a kingdom of Judah okay so again that that dates to somewhere's around the 9th century I
[1029] 1:57:42	believe so yes and it um BC also says oh nice so
[1030] 1:57:48	that's evidence for the split Kingdom as well yes it is absolutely yeah so it's evidence of both
[1031] 1:57:55	both that there was a kingdom and that that it was split and recently there's haven't even been
[1032] 1:58:00	some um uh work on the moabite stone that has
[1033] 1:58:06	even shown now that the the contested reading of the House of David
[1034] 1:58:13	is also in the text so we also have now evidence from the
[1035] 1:58:18	mobyte stone alluding to a house of David though uh we also have that as well
[1036] 1:58:26	so you have the two house lines of of Israel and Judah as well
[1037] 1:58:31	you know you've got the davidic line in Judah and you've got the omnri line in Israel
[1038] 1:58:36	so no not the house of kettle the House of David
[1039] 1:58:44	how's the kettle corn don't like kettle corn
[1040] 1:58:50	only popcorn so that's actually the next best
[1041] 1:58:56	evidence that we have and those are the two main ones I mean those are the two big big archaeological discoveries that
[1042] 1:59:04	show Israel as a nation the Israel the mobile sorry the monetta victory Stila
[1043] 1:59:09	and the mobite stone uh after that then we also have say the tell Dan Stila that talks about again
[1044] 1:59:16	the House of David so with that said
[1045] 1:59:21	uh thank you very much the Super Chat I hope that helped very much appreciate and I do love my popcorn
[1046] 1:59:27	[Laughter]
[1047] 1:59:37	another Super Chat here from BC for 10 Australian thank you so much for the Super Chat
[1048] 1:59:43	where can we find the most reliable Bible maps are some sources just
[1049] 1:59:48	Superior or is it a case of accuracy varying map to map place by place
[1050] 1:59:55	oh I generally refer people to two sources
[1051] 2:00:03	when it comes to bottle Maps now
[1052] 2:00:09	I think there's you got um you've got
[1053] 2:00:16	Let's uh you've got atlases and then you've got say large classroom Maps okay
[1054] 2:00:23	now the large classroom Maps getting a good large classroom app is very hard to
[1055] 2:00:30	do and I am going to give you the most unlikely source that I would ever
[1056] 2:00:36	recommend for any resource for a classroom map if you want a fantastic classroom map I
[1057] 2:00:43	mean a big oyster-sized classroom map
[1058] 2:00:49	the best one I've actually seen is published by The Church of Jesus
[1059] 2:00:54	Christ of Latter-day Saints they make a tremendous classroom map
[1060] 2:01:02	beautiful beautiful it's got great color good topography it's it's just a beautiful
[1061] 2:01:09	stunning map I don't recommend anything else they do you actually have to mail into the
[1062] 2:01:16	Publications division at Salt Lake City I think costs it's like not even all
[1063] 2:01:22	that expenses like 40 bucks tremendous map
[1064] 2:01:28	tremendously good map is absolutely perfect for a classroom
[1065] 2:01:36	because you can you can see that thing all the way to the back of the class I mean it's like
[1066] 2:01:43	it's like on an a0 sheet big
[1067] 2:01:48	and it's it's printed on as a best recall it's printed on cloth
[1068] 2:01:54	so it's durable too that's one of the things that makes it so good as a classroom map it's a cloth map
[1069] 2:02:03	so excellent excellent map would recommend it for classroom settings now
[1070] 2:02:08	it doesn't have all the cities it's not a it's not a fully fleshed out map with all the cities but it's got the
[1071] 2:02:14	topography right foreign
[1072] 2:02:20	[Laughter] now for atlases alices are a different
[1073] 2:02:26	story I recommend two atlases uh for personal use
[1074] 2:02:31	uh the The Moody Bible app list by Alan Millard and Paul Lawrence it's very good
[1075] 2:02:39	very accurate um not always the most useful Maps
[1076] 2:02:45	but it's a good Atlas it's it's a good Atlas the other one or no sorry
[1077] 2:02:52	Lawrence the other one I would recommend is the
[1078] 2:02:58	Atlas that was done by Barry bitesel maybe maybe it was vital that sorry I
[1079] 2:03:05	may have got that the other way around the Moody one I think is bitesels um
[1080] 2:03:11	but Barry beitzel did it Atlas as well that is excellent so Barry beitzel's uh Atlas is
[1081] 2:03:18	phenomenally good I like it some of the places I don't agree with him as far as where he he charts them
[1082] 2:03:24	but his atlases have great topography they've got great yeah topography you
[1083] 2:03:32	can see what's going on in the particular routes uh he's got Road at
[1084] 2:03:37	road maps on the atlas it's it's a very good Atlas And I think it's up to its Third Edition now uh I had the second
[1085] 2:03:45	edition that was excellent uh so they're they're both very very
[1086] 2:03:52	good atlases um so those are the ones I would recommend the one by
[1087] 2:03:57	um Millard and Lawrence and the other one by Barry beitzel so
[1088] 2:04:03	anyway those are the two atlases I recommend they are the best available in
[1089] 2:04:08	the moment so anyway thank you very much for the Super Chat uh other other Maps some are good some are
[1090] 2:04:15	bad they vary mileage but those are those are the best those are the best that I would recommend so thank you much
[1091] 2:04:21	Super Chat very very much appreciated and that I think is the last Super Chat so we're back to the non-super chats
[1092] 2:04:31	okay where foreign
[1093] 2:05:04	important video
[1094] 2:05:13	okay
[1095] 2:05:28	brother let's see
[1096] 2:05:34	it no I haven't seen it foreign
[1097] 2:05:39	where is it [Music]
[1098] 2:05:45	what what's the time stamp on it give me times down there should be a time right beside it
[1099] 2:05:53	you don't have time stamps that's going to be very hard for me to find hun
[1100] 2:06:01	then give me the closest Super Chat by tell me what the Super Chat says
[1101] 2:06:06	there's a lot of five dollar super chats in here yeah Super Chat is however what's the next
[1102] 2:06:16	okay
[1103] 2:06:24	it's done a Super Chat
[1104] 2:06:38	okay the have you seen a theological's new response video to you and IP
[1105] 2:06:47	all right have we seen a theological's new response video to you and IP no I have not
[1106] 2:06:53	watched it uh he's got like six or seven responses to that he says he's obsessed
[1107] 2:07:00	um he's been just putting him out like every couple days I've got stuff to do I don't pay any
[1108] 2:07:06	attention at all to a theologica you know once I did that one response video to his
[1109] 2:07:14	that's that's it that's all I've ever interacted with him I've just ignored him so it's not on that one popcorn video
[1110] 2:07:24	no anything that's being attributed no I've said really foul stuff no I I've
[1111] 2:07:30	said nothing about him I don't even care about him I mean it's just it's just it's just I
[1112] 2:07:37	just it's nothing to me it's just more or less you know hey okay
[1113] 2:07:44	you said some wrong stuff about Osiris that's it that's all I've said about him
[1114] 2:07:51	I have that's all you generally say about anyone yeah you discuss their
[1115] 2:07:56	scholarship I discussed his views that's what I discussed nothing more
[1116] 2:08:03	I have nothing personal against the guy his views I think are wrong
[1117] 2:08:10	I think he tears the scholarship out of context that's all I that's all I've said about
[1118] 2:08:15	the guy I don't know where he got anything else from that he may have inferred or implied
[1119] 2:08:21	that's it and I have not seen his videos [Music] and I don't recommend other people
[1120] 2:08:27	seeing his videos either you know the less attention the guy gets the better
[1121] 2:08:33	okay
[1122] 2:08:39	okay now what do you think of the idea they want you to start playing
[1123] 2:08:46	Egyptian based video games playing video ships in base video games
[1124] 2:08:54	foreign oh man
[1125] 2:09:02	oh well I'm not gonna start playing
[1126] 2:09:07	Egyptian video games because frankly uh some of that stuff is copyrighted
[1127] 2:09:13	so a lot of it would oh yeah people do but people can get
[1128] 2:09:19	taken down too yeah so it's it's it only depends on which video games are allowed
[1129] 2:09:27	and I first for some reason I seem to recall that Assassin's Creed is not one
[1130] 2:09:32	of them is is a is a intellectual property that's very closely guarded so
[1131] 2:09:44	Dr fault twitch stream you wish you wish
[1132] 2:09:51	all right I'm gonna take this non-super chat here from Addison Weir how does one demonstrate literary
[1133] 2:09:57	dependence or intertextuality especially in light of certain counter examples for
[1134] 2:10:03	example the Titanic versus The Wreck of the Titan oh that's difficult okay that's going to be
[1135] 2:10:11	really difficult now for those who don't
[1136] 2:10:16	know the say the difference between the Titanic and the wreck of the Titan the Titanic is that of course that big
[1137] 2:10:23	ocean iron that hit the iceberg went down and a lot of people died because there
[1138] 2:10:28	weren't a lot enough light bulbs the wreck of the Titan is a fictional
[1139] 2:10:34	account it's a work of fiction that talks about this ocean liner called
[1140] 2:10:41	the Titan that hits a hits an iceberg uh sinks and a lot of people drown
[1141] 2:10:49	because of the lack of lifeboats a lot of similarities between the Titanic and the fictional work the wreck
[1142] 2:10:55	of the Titan the problem is the wreck of the Titan was written 15 years
[1143] 2:11:03	before the Titanic sunk okay
[1144] 2:11:10	people tend to see patterns people also
[1145] 2:11:17	can infer what could happen under circum circumstances based on those patterns
[1146] 2:11:27	this can make it very difficult to to uh
[1147] 2:11:34	basically differentiate what is a pattern versus what is a intertextuality
[1148] 2:11:40	and intertextuality is a text reacting to a predece uh a a previously written
[1149] 2:11:47	text okay yeah it's a very strange coincidence
[1150] 2:11:52	between the Titanic and the wreck of the Titan very strange coincidence but these coincidences happen they do happen
[1151] 2:12:01	so we just as a matter of course
[1152] 2:12:06	presume intertextuality instead of say
[1153] 2:12:12	pattern recognition because pattern recognition is even harder to prove than
[1154] 2:12:20	to presume intertextuality so in a sense what we're doing is assuming
[1155] 2:12:25	we're assuming it is intertextuality not pattern recognition
[1156] 2:12:31	just because of again it's really really hard to get in the right head of the writer to say
[1157] 2:12:37	oh this is this is pattern recognition because if you also say this is pattern
[1158] 2:12:43	recognition you're also going to have to look at say the culture context and say okay this these are things are in the
[1159] 2:12:49	culture that are that would presume these things
[1160] 2:12:55	whereas say in intertextuality outside texts are coming into the culture and
[1161] 2:13:01	the writer is then interacting with those texts
[1162] 2:13:06	so normally the reasonable course in this is to presume intertextuality
[1163] 2:13:11	that's what's the the usually the better guess but at some point it is going to come
[1164] 2:13:17	down to in many respects what is guesswork and I think that's oftentimes the safest
[1165] 2:13:24	most Discerning course of action here unless we learn otherwise as sometimes we do learn otherwise like
[1166] 2:13:31	for example um you know in the case of say the the
[1167] 2:13:37	plagues The Exodus you know there are people out there who say that they
[1168] 2:13:44	um prophecy of ipaware is uh predicting
[1169] 2:13:49	or or was written at the time of The Exodus because of those the plagues that
[1170] 2:13:54	we find in the Papyrus of ipaware but we also know too that you can't date
[1171] 2:14:02	the Papyrus of ipower to the New Kingdom it only dates to late Dynasty 12.
[1172] 2:14:08	so you do have to then go back and say all right maybe that's not the first time
[1173] 2:14:15	those kind of plays have happened so you know people did when they first
[1174] 2:14:20	discovered it but where they basically said oh this must refer to the Exodus and that's a very old view but you know
[1175] 2:14:27	the more we learned we go oh numb yeah it's not that
[1176] 2:14:32	ipaware had intertextuality with the Exodus it's that if aware is way previous as
[1177] 2:14:41	recounting similar events that happen in the history of Egypt so there are times when you do get these
[1178] 2:14:47	surprises thrown at you okay that does happen
[1179] 2:14:53	but it doesn't have I mean given a lack of evidence here we sort of have to presume intertextuality until proven
[1180] 2:14:59	otherwise so thank you very much for the for the
[1181] 2:15:04	question I hope that answered it and I hope that helped
[1182] 2:15:11	okay timetable
[1183] 2:15:22	[Laughter] um
[1184] 2:15:38	[Music]
[1185] 2:15:45	uh asking where again it takes another question from his what's your favorite book by Michael Heiser Unseen World I
[1186] 2:15:51	think it's that's his probably his best book uh he he did do one on demons too but it
[1187] 2:15:58	was really a sort of a um Abridged version of unseen Realm
[1188] 2:16:03	just more or less tailored to Demons but really if you've read Unseen World you've probably read Michael heiser's
[1189] 2:16:10	best work right there Taylor
[1190] 2:16:18	Swift Taylor the demon readers no um
[1191] 2:16:23	he tailed the Unseen realm uh to to uh to basically sell more books uh with his
[1192] 2:16:30	book on demons so he recommends he used to recommend his book on demons to say
[1193] 2:16:35	more lay audiences and his unceable room realm to more um
[1194] 2:16:40	uh more higher readers but I I my my favorite is unseen Rel
[1195] 2:16:45	okay um I have not read his
[1196] 2:16:52	um what's it called now um reversing Hermon uh I have not read that one
[1197] 2:16:59	so I can't say I have I have not I as I said I I know that's the other book that he says it's really important but I've
[1198] 2:17:05	not read reversing her mod so anyway thank you for the question that's sort
[1199] 2:17:10	of where uh that's that's my favorite book of his unseen Realm
[1200] 2:17:28	okay
[1201] 2:17:49	okay uh Saint Ronan said I've been reading Saint irenaeus's work on heresies concerning the valentinians it
[1202] 2:17:57	pulse hippolytus is on it too and I'm having trouble understanding his work what is the nature of his writing okay
[1203] 2:18:08	they are writing in accordance with the style that people
[1204] 2:18:13	wrote In the late second early third Century okay
[1205] 2:18:23	or early early second I guess early second to the third century
[1206] 2:18:28	and the style of writing for the church fathers is very verbose
[1207] 2:18:33	it's very verbose it's prolex that's that's a great way to
[1208] 2:18:39	say it it's prolex it's long it's complicated it's meant to be long
[1209] 2:18:47	and you're supposed to retain a lot of it in your head so you're supposed to follow along or 50
[1210] 2:18:56	pages and then they get to an argument there's a lot of setup
[1211] 2:19:01	most of what irenaeus does and even hippolytus writes is set up for an argument
[1212] 2:19:08	if we were to write something like like uh iranace's work on heresies today no
[1213] 2:19:14	publisher would accept it way too long way too complicated you'll lose your
[1214] 2:19:19	reader too quickly that sort of writing doesn't fly anymore
[1215] 2:19:25	at least not in a uh uh Twitter world of 188 character
[1216] 2:19:33	attention span okay so today's writer readers are of a very
[1217] 2:19:39	short attention span and most Publishers do not want you to write a book that's longer than 200
[1218] 2:19:45	pages if you write 200 under 250 Pages your your publisher is going oh yeah that's
[1219] 2:19:51	that's in our sweet spot we can we can Market this just because people's attention spans
[1220] 2:19:56	today are so short but people's attention spans in the
[1221] 2:20:02	second and third centuries weren't short they were very very long
[1222] 2:20:07	and people could easily read 50 pages and keep track of the argument
[1223] 2:20:15	keep track of all the build up for when they did do that final we're
[1224] 2:20:21	going to read it this way here you this is this the argument based up on all that preceding material
[1225] 2:20:28	foreign so they did this often it's so because of you know you might have a papyrus
[1226] 2:20:36	with with Earnest but you might not have all the source material he's referring to so he's going to give you as much
[1227] 2:20:41	detail as possible so you don't have to go back to the source material
[1228] 2:20:47	so back then they wouldn't you wouldn't cite your sources
[1229] 2:20:53	but what you would do is you would give voluminous examples from those sources
[1230] 2:21:01	so they didn't have a citation style you won't find turabian back in the first century
[1231] 2:21:07	uh barbarians
[1232] 2:21:16	but what they are going to do is they are going to give you so much information and expect you to retain
[1233] 2:21:22	that information as they go 50 80 pages in and then they're going to give you the
[1234] 2:21:28	argument in a rather short burst so that's typically how they wrote
[1235] 2:21:39	so you're going to slog through 50 80 pages every time you're just going to do it
[1236] 2:21:46	and then you're going to get to an argument and that argument is going to make it all worth it okay
[1237] 2:21:52	so it's a it's a it's a style of writing called polemics okay it's not really an apologetic
[1238] 2:22:01	writing it's it's more of a polemical writing so that more describes the nature of the
[1239] 2:22:07	writing where they're taking the initiative to engage their arguments before anyone really asks
[1240] 2:22:14	so they're doing sort of preemptive apologetics and that's what we mean by polemics preemptive apologetics
[1241] 2:22:22	where they're going to take possible objections raise themselves
[1242] 2:22:29	and then answer those object objections and because they're doing it
[1243] 2:22:34	preemptively we call this polemics so that's the nature of their arguments
[1244] 2:22:39	that's what they're trying to do and that's why they have have structured their writing the way
[1245] 2:22:46	they did a huge amount of Preamble and build up with a very very short argument at the end
[1246] 2:22:53	so anyway I hope that answered your question thank you very much for the question
[1247] 2:23:07	Jaden Robert did you tell a theological to hang himself no I didn't
[1248] 2:23:12	next
[1249] 2:23:24	oh yeah
[1250] 2:23:30	uh just the claims of this thing are getting just more Preposterous by the day you know
[1251] 2:23:37	um martial apologist he asks how very dishonest is the latest attack on you claiming you told someone to hang
[1252] 2:23:43	themselves scale of one to quote I did not have an affair with that woman
[1253] 2:23:48	Monica Lewinsky end quote Yeah um their claims have fallen through
[1254] 2:23:54	essentially it's now been thoroughly proven that my statements were not
[1255] 2:23:59	misogynistic as much as they've and it's thoroughly
[1256] 2:24:05	been proven that they agree with my statements they yeah the the statements that were
[1257] 2:24:11	actually said when put in their proper context they agree with him
[1258] 2:24:17	you know they agree with those statements that everyone should be judged on the Merit of their scholarship
[1259] 2:24:23	not on how they look you know everyone agrees with this at
[1260] 2:24:28	least they should John and Merrick's not on their looks
[1261] 2:24:34	whether you don't assume they're stupid yeah
[1262] 2:24:40	I mean I also don't assume you I mean we should be blind to looks here when it comes to evaluating a person's
[1263] 2:24:46	scholarship if they're good looking those good looks should not count in their favor
[1264] 2:24:52	in evaluating the scholarship likewise if they're less good looking that should
[1265] 2:24:57	not count against them in evaluating their scholarship and vice versa if
[1266] 2:25:02	they're good looking you don't assume they're stupid yeah you go to the scholarship yeah you go to the
[1267] 2:25:08	scholarship is is the point that's the point is you go to the scholarship now that they don't have that
[1268] 2:25:15	now that they have none of that none of those accusations are panned out
[1269] 2:25:21	now they're making stuff up dated
[1270] 2:25:27	that the you refers to the BBC yeah I mean McClellan has basically admitted uh
[1271] 2:25:34	in in writing that the UI stated um is basically referring to the BBC not to
[1272] 2:25:43	The Scholar originally intended it they've also admitted to that they
[1273] 2:25:48	agree that one should not do theology by looks they both you know even Kip admits that
[1274] 2:25:55	that's true so they've got nothing left
[1275] 2:26:01	so they are thrashing wildly
[1276] 2:26:06	and you know I don't know where a theological got that claim from no idea
[1277] 2:26:12	I didn't say it I don't know who said it wasn't me
[1278] 2:26:18	so I haven't watched his videos since I haven't watched a single one of his videos
[1279] 2:26:24	since I critiqued his first one I haven't watched a single one care
[1280] 2:26:30	you know it's a distraction to the work I want to do which is teaching and I want to focus on teaching
[1281] 2:26:37	so you know they're going to they're going to continue being dishonest you know they
[1282] 2:26:42	start off being dishonest they're just going to continue being dishonest well
[1283] 2:26:48	so when I thank you very much for the question
[1284] 2:26:57	foreign
[1285] 2:27:21	yeah I think we'll probably find a couple more good ones and then call it a night where We're Not Gonna We're not
[1286] 2:27:27	gonna go to midnight tonight because there's just [Laughter]
[1287] 2:27:40	yeah we're just did not get the turnout tonight though that we normally do so you know we'll probably probably not go
[1288] 2:27:46	on too much too late but who knows you know as soon as I say that
[1289] 2:27:52	all right I'll take this one here this is a warrior the most high why did the uh uh Greeks transliterate the Egyptian
[1290] 2:28:00	chair with a Theta okay and that's because they don't have that phoneme
[1291] 2:28:05	that's essentially what it is so that uh CH sound they don't have it
[1292] 2:28:10	in in Greek um the clue they in fact when the Greek
[1293] 2:28:17	alphabet is adapted for Coptic they have to add six additional characters to
[1294] 2:28:23	account for Egyptian phonemes so among those is the CH sound
[1295] 2:28:29	so that's why they in in standard Greek standard coordinate Greek they have to
[1296] 2:28:36	replace the Egyptian um with a Theta but it's not the same
[1297] 2:28:43	phoneme not even close okay so I hope that answers the question
[1298] 2:29:07	okay I'm getting close to the end here
[1299] 2:29:13	so when I hit the end here and I don't find any more questions we'll call it a night
[1300] 2:29:21	[Laughter]
[1301] 2:29:27	well that's not showed up yet so still gotta
[1302] 2:29:33	go here all right it just showed up
[1303] 2:29:40	uh Super Chat from John fayback for 19.99 thank you very much for the Super Chat I can't think of anything tonight
[1304] 2:29:47	but wanted to send you some support well thank you very much uh you're the support of our super
[1305] 2:29:54	Chatters does keep food on our table and does keep this channel going it is our basically our largest source of income
[1306] 2:30:01	so we very very much appreciate we want to thank you very much it does help it
[1307] 2:30:07	really helps without it we just can't keep going so uh we do appreciate it and
[1308] 2:30:13	uh yeah it means a lot to us so thank you very much
[1309] 2:30:19	foreign
[1310] 2:30:29	I head back I saw some questions back there I think
[1311] 2:31:01	[Music] um
[1312] 2:31:09	foreign
[1313] 2:31:15	you've asked the same question a number of times here we don't take questions that have been repeated just because it
[1314] 2:31:21	throws me off so if you repeat the same question more than once we don't take it okay so just just keep that in mind for
[1315] 2:31:27	the future okay
[1316] 2:31:39	oh we're the most high if you get a chance will you do a video game competition
[1317] 2:31:46	with the other Paul it could be any game oh no no no no no no no no no
[1318] 2:31:56	it seems like what it does but I probably get my clock cleaned
[1319] 2:32:07	yeah I let you win but that's that's that's I don't let you win but I do you do win
[1320] 2:32:14	yeah I'm okay with with losing it's just I don't think it'd be much of a show I think he
[1321] 2:32:20	I mean when I when I do these games you have to understand I I play the sniper I mean that's that's what I play
[1322] 2:32:26	so it's just like don't tell them to don't reveal it until you're
[1323] 2:32:35	sure you'd love that I'm sure he'd love that uh I don't really I'm not really
[1324] 2:32:41	set up here though for for online gaming so I'm not sure if that would even be uh
[1325] 2:32:48	oh that would even work I mean I don't even play online games most of my games
[1326] 2:32:53	are on the PC so I'm not even sure how we would even get that to work so uh
[1327] 2:33:00	acid now there's a multiplayer Skyrim I did not know there was a multiplayer
[1328] 2:33:06	Skyrim mod uh that would be cool though
[1329] 2:33:11	you and I could play
